GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,Winner,Result
21,21/Mar/2019,2019,1,EN,F,6,Villanova,BE,61,Villanova,F
21,21/Mar/2019,2019,1,EN,U,11,Saint Mary's (CA),WCC,57,Villanova,F
22,21/Mar/2019,2019,1,EN,F,3,Purdue,B10,61,Purdue,F
22,21/Mar/2019,2019,1,EN,U,14,Old Dominion,CAA,48,Purdue,F
23,22/Mar/2019,2019,1,EN,F,7,Cincinnati,CUSA,72,Iowa,U
23,22/Mar/2019,2019,1,EN,U,10,Iowa,B10,79,Iowa,U
24,22/Mar/2019,2019,1,EN,F,2,Tennessee,SEC,77,Tennessee,F
24,22/Mar/2019,2019,1,EN,U,15,Colgate,Pat,70,Tennessee,F
25,22/Mar/2019,2019,1,ES,F,1,North Carolina,ACC,88,North Carolina,F
25,22/Mar/2019,2019,1,ES,U,16,Iona,MAAC,73,North Carolina,F
26,22/Mar/2019,2019,1,ES,F,8,Utah State,BW,61,Washington,U
26,22/Mar/2019,2019,1,ES,U,9,Washington,P10,78,Washington,U
27,21/Mar/2019,2019,1,ES,F,6,Auburn,SEC,78,Auburn,F
27,21/Mar/2019,2019,1,ES,U,12,New Mexico State,SB,77,Auburn,F
28,21/Mar/2019,2019,1,ES,F,4,Kansas,B12,87,Kansas,F
28,21/Mar/2019,2019,1,ES,U,13,Northeastern,AE,53,Kansas,F
29,22/Mar/2019,2019,1,ES,F,6,Iowa State,B12,59,Ohio St.,U
29,22/Mar/2019,2019,1,ES,U,11,Ohio State,B10,62,Ohio St.,U
30,22/Mar/2019,2019,1,ES,F,3,Houston,CUSA,84,Houston,F
30,22/Mar/2019,2019,1,ES,U,14,Georgia State,ASun,55,Houston,F
31,21/Mar/2019,2019,1,ES,F,1,Wofford,SC,84,Wofford,F
31,21/Mar/2019,2019,1,ES,U,10,Seton Hall,BE,68,Wofford,F
32,21/Mar/2019,2019,1,ES,F,2,Kentucky,SEC,79,Kentucky,F
32,21/Mar/2019,2019,1,ES,U,15,Abilene Christian,Slnd,44,Kentucky,F
33,24/Mar/2019,2019,2,WN,F,1,Duke,ACC,77,Duke,F
33,24/Mar/2019,2019,2,WN,U,9,Central Florida,ASun,76,Duke,F
34,24/Mar/2019,2019,2,WN,F,4,Virginia Tech,BE,67,Virginia Tech,F
34,24/Mar/2019,2019,2,WN,U,12,Liberty,BSth,58,Virginia Tech,F
35,23/Mar/2019,2019,2,WN,F,3,Louisiana State,SEC,69,LSU,F
35,23/Mar/2019,2019,2,WN,U,6,Maryland,ACC,67,LSU,F
36,23/Mar/2019,2019,2,WN,F,2,Michigan State,B10,70,Michigan St.,F
36,23/Mar/2019,2019,2,WN,U,10,Minnesota,B10,50,Michigan St.,F
37,23/Mar/2019,2019,2,WS,F,1,Gonzaga,WCC,83,Gonzaga,F
37,23/Mar/2019,2019,2,WS,U,9,Baylor,B12,71,Gonzaga,F
38,23/Mar/2019,2019,2,WS,F,4,Florida State,ACC,90,Florida St.,F
38,23/Mar/2019,2019,2,WS,U,12,Murray State,OVC,62,Florida St.,F
39,24/Mar/2019,2019,2,WS,F,3,Texas Tech,B12,78,Texas Tech,F
39,24/Mar/2019,2019,2,WS,U,6,Buffalo,MAC,58,Texas Tech,F
40,23/Mar/2019,2019,2,WS,F,2,Michigan,B10,64,Michigan,F
40,23/Mar/2019,2019,2,WS,U,10,Florida,SEC,49,Michigan,F
41,24/Mar/2019,2019,2,EN,F,1,Virginia,ACC,63,Virginia,F
41,24/Mar/2019,2019,2,EN,U,9,Oklahoma,B12,51,Virginia,F
42,24/Mar/2019,2019,2,EN,F,12,Oregon,P10,73,Oregon,F
42,24/Mar/2019,2019,2,EN,U,13,UC-Irvine,BW,54,Oregon,F
43,23/Mar/2019,2019,2,EN,F,3,Purdue,B10,87,Purdue,F
43,23/Mar/2019,2019,2,EN,U,6,Villanova,BE,61,Purdue,F
44,24/Mar/2019,2019,2,EN,F,2,Tennessee,SEC,83,Tennessee,F
44,24/Mar/2019,2019,2,EN,U,10,Iowa,B10,77,Tennessee,F
45,24/Mar/2019,2019,2,ES,F,1,North Carolina,ACC,81,North Carolina,F
45,24/Mar/2019,2019,2,ES,U,9,Washington,P10,59,North Carolina,F
46,23/Mar/2019,2019,2,ES,F,5,Auburn,SEC,89,Auburn,F
46,23/Mar/2019,2019,2,ES,U,4,Kansas,B12,75,Auburn,F
47,24/Mar/2019,2019,2,ES,F,3,Houston,CUSA,74,Houston,F
47,24/Mar/2019,2019,2,ES,U,11,Ohio State,B10,59,Houston,F
48,23/Mar/2019,2019,2,ES,F,2,Kentucky,SEC,62,Kentucky,F
48,23/Mar/2019,2019,2,ES,U,7,Wofford,SC,56,Kentucky,F
49,29/Mar/2019,2019,3,WN,F,1,Duke,ACC,75,Duke,F
49,29/Mar/2019,2019,3,WN,U,4,Virginia Tech,BE,73,Duke,F
50,29/Mar/2019,2019,3,WN,F,2,Michigan State,B10,80,Michigan St.,F
50,29/Mar/2019,2019,3,WN,U,3,Louisiana State,SEC,63,Michigan St.,F
51,28/Mar/2019,2019,3,WS,F,1,Gonzaga,WCC,72,Gonzaga,F
51,28/Mar/2019,2019,3,WS,U,4,Florida State,ACC,58,Gonzaga,F
52,28/Mar/2019,2019,3,WS,F,3,Texas Tech,B12,63,Texas Tech,F
52,28/Mar/2019,2019,3,WS,U,2,Michigan,B10,44,Texas Tech,F
53,28/Mar/2019,2019,3,EN,F,1,Virginia,ACC,53,Virginia,F
53,28/Mar/2019,2019,3,EN,U,12,Oregon,P10,49,Virginia,F
54,28/Mar/2019,2019,3,EN,F,3,Purdue,B10,99,Purdue,F
54,28/Mar/2019,2019,3,EN,U,2,Tennessee,SEC,94,Purdue,F
55,29/Mar/2019,2019,3,ES,F,1,North Carolina,ACC,80,Auburn,U
55,29/Mar/2019,2019,3,ES,U,5,Auburn,SEC,97,Auburn,U
56,29/Mar/2019,2019,3,ES,F,2,Kentucky,SEC,62,Kentucky,F
56,29/Mar/2019,2019,3,ES,U,3,Houston,CUSA,58,Kentucky,F
57,31/Mar/2019,2019,4,WN,F,2,Michigan State,B10,68,Michigan St.,F
57,31/Mar/2019,2019,4,WN,U,1,Duke,ACC,67,Michigan St.,F
58,30/Mar/2019,2019,4,WS,F,1,Gonzaga,WCC,69,Texas Tech,U
58,30/Mar/2019,2019,4,WS,U,3,Texas Tech,B12,75,Texas Tech,U
59,30/Mar/2019,2019,4,EN,F,1,Virginia,ACC,80,Virginia,F
59,30/Mar/2019,2019,4,EN,U,3,Purdue,B10,75,Virginia,F
60,31/Mar/2019,2019,4,ES,F,2,Kentucky,SEC,71,Auburn,U
60,31/Mar/2019,2019,4,ES,U,5,Auburn,SEC,77,Auburn,U
61,06/Apr/2019,2019,5,W4,F,3,Texas Tech,B12,61,Texas Tech,F
61,06/Apr/2019,2019,5,W4,U,2,Michigan State,B10,51,Texas Tech,F
62,06/Apr/2019,2019,5,E4,F,1,Virginia,ACC,63,Virginia,F
62,06/Apr/2019,2019,5,E4,U,5,Auburn,SEC,62,Virginia,F
63,08/Apr/2019,2019,6,Championship,F,1,Virginia,ACC,85,Virginia,F
63,08/Apr/2019,2019,6,Championship,U,3,Texas Tech,B12,77,Virginia,F
-4,,2020,PI,WN,F,11,Virginia Commonwealth,A-10,,,
-4,,2020,PI,WN,U,11,Xavier,Big East,,,
-3,,2020,PI,WS,F,11,Virginia,ACC,,,
-3,,2020,PI,WS,U,11,Georgetown,Big East,,,
-2,,2020,PI,WS,F,16,Grambling,SWAC,,,
-2,,2020,PI,WS,U,16,UC-Riverside,Big West,,,
-1,,2020,PI,WS,F,16,Norfolk State,MEAC,,,
-1,,2020,PI,WS,U,16,Robert Morris,NEC,,,
1,,2020,1,WN,F,1,Gonzaga,WCC,,,
1,,2020,1,WN,U,16,Quinnipiac,MAAC,,,
2,,2020,1,WN,F,9,Marquette,Big East,,,
2,,2020,1,WN,U,8,Illinois,Big Ten,,,
3,,2020,1,WN,F,5,Colorado,Pac-12,,,
3,,2020,1,WN,U,12,New Mexico State,WAC,,,
4,,2020,1,WN,F,4,Louisville,ACC,,,
4,,2020,1,WN,U,13,Wright State,Horizon,,,
5,,2020,1,WN,F,6,Creighton,Big East,,,
5,,2020,1,WN,U,11,Northern Iowa,MVC,,,
6,,2020,1,WN,F,3,Oregon,Pac-12,,,
6,,2020,1,WN,U,14,Winthrop,Big South,,,
7,,2020,1,WN,F,7,Penn State,Big Ten,,,
7,,2020,1,WN,U,10,Saint Mary's (CA),WCC,,,
8,,2020,1,WN,F,2,San Diego State,MWC,,,
8,,2020,1,WN,U,15,South Dakota State,Summit,,,
9,,2020,1,WS,F,1,Butler,Big East,,,
9,,2020,1,WS,U,16,Grambling,SWAC,,,
10,,2020,1,WS,F,9,Indiana,Big Ten,,,
10,,2020,1,WS,U,8,Brigham Young,WCC,,,
11,,2020,1,WS,F,5,Ohio State,Big Ten,,,
11,,2020,1,WS,U,12,Virginia,ACC,,,
12,,2020,1,WS,F,4,Kentucky,SEC,,,
12,,2020,1,WS,U,13,Stony Brook,AEC,,,
13,,2020,1,WS,F,6,Arkansas,SEC,,,
13,,2020,1,WS,U,11,Xavier,Big East,,,
14,,2020,1,WS,F,3,Michigan State,Big Ten,,,
14,,2020,1,WS,U,14,Western Carolina,Southern,,,
15,,2020,1,WS,F,10,Memphis,AAC,,,
15,,2020,1,WS,U,7,Purdue,Big Ten,,,
16,,2020,1,WS,F,2,Kansas,Big 12,,,
16,,2020,1,WS,U,15,Murray State,OVC,,,
17,,2020,1,EN,F,1,Duke,ACC,,,
17,,2020,1,EN,U,16,Robert Morris,NEC,,,
18,,2020,1,EN,F,9,Louisiana State,SEC,,,
18,,2020,1,EN,U,8,Houston,AAC,,,
19,,2020,1,EN,F,5,Villanova,Big East,,,
19,,2020,1,EN,U,12,Akron,MAC (East),,,
20,,2020,1,EN,F,4,Maryland,Big Ten,,,
20,,2020,1,EN,U,13,William & Mary,CAA,,,
21,,2020,1,EN,F,6,Michigan,Big Ten,,,
21,,2020,1,EN,U,11,Oklahoma,Big 12,,,
22,,2020,1,EN,F,3,Dayton,A-10,,,
22,,2020,1,EN,U,14,Montana,Big Sky,,,
23,,2020,1,EN,F,7,Wisconsin,Big Ten,,,
23,,2020,1,EN,U,10,Florida,SEC,,,
24,,2020,1,EN,F,2,West Virginia,Big 12,,,
24,,2020,1,EN,U,15,Charlotte,CUSA,,,
25,,2020,1,ES,F,1,Baylor,Big 12,,,
25,,2020,1,ES,U,16,Princeton,Ivy,,,
26,,2020,1,ES,F,8,Stanford,Pac-12,,,
26,,2020,1,ES,U,9,Rutgers,Big Ten,,,
27,,2020,1,ES,F,6,Wichita State,AAC,,,
27,,2020,1,ES,U,12,Duquesne,A-10,,,
28,,2020,1,ES,F,4,Seton Hall,Big East,,,
28,,2020,1,ES,U,13,Colgate,Patriot,,,
29,,2020,1,ES,F,6,Arizona,Pac-12,,,
29,,2020,1,ES,U,11,Liberty,A-Sun,,,
30,,2020,1,ES,F,3,Florida State,ACC,,,
30,,2020,1,ES,U,14,Georgia State,Sun Belt,,,
31,,2020,1,ES,F,1,Iowa,Big Ten,,,
31,,2020,1,ES,U,10,Texas Tech,Big 12,,,
32,,2020,1,ES,F,2,Auburn,SEC,,,
32,,2020,1,ES,U,15,Nicholls State,Southland,,,
