"Year","Round","Fseed","Favored","Fscore","Useed","Underdog","Uscore","Winner","PAKE.x","PASE.x","Season.x","NCAA.x","G.x","W.x","L.x","W.L..x","SRS.x","SOS.x","CW.x","CL.x","HW.x","HL.x","CW2.x","CL3.x","TmP.x","OppP.x","MP.x","FG.x","FGA.x","FG..x","X3P.x","X3PA.x","X3P..x","FT.x","FTA.x","FT..x","ORB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","PAKE.y","PASE.y","Season.y","NCAA.y","G.y","W.y","L.y","W.L..y","SRS.y","SOS.y","CW.y","CL.y","HW.y","HL.y","CW2.y","CL3.y","TmP.y","OppP.y","MP.y","FG.y","FGA.y","FG..y","X3P.y","X3PA.y","X3P..y","FT.y","FTA.y","FT..y","ORB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2002,"1",9,"Mississippi",58,8,"UCLA",80,"UCLA",-0.9,-1.3,"2001-02","NCAAT",31,20,11,0.645,13.61,6.85,9,7,13,1,4,7,2232,1993,NA,745,1618,0.46,235,618,0.38,507,687,0.738,334,1031,427,226,57,476,NA,16.68,113.3,96.7,64.7,-0.04,7.32,105.9,98.6,-6.23,8.3,7.9,"2001-02","NCAAT",33,21,12,0.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,0.472,223,572,0.39,449,649,0.692,393,1209,475,182,93,496,NA,16.34,113.7,97.3,68.1,0.048,12,110.1,98.1,8.58
2002,"2",10,"Kent St.",71,2,"Alabama",58,"Kent St.",1.3,1.9,"2001-02","NCAAT",36,30,6,0.833,13.67,2.1,17,1,12,0,10,3,2732,2305,1450,986,2102,0.469,224,614,0.365,536,736,0.728,474,1322,483,229,72,391,NA,20.39,116.7,96.4,64.7,0.008,3.11,106,102.9,2.99,-0.2,-0.6,"2001-02","NCAAT",35,27,8,0.771,16.93,7.67,12,4,17,0,4,4,2658,2334,NA,910,2071,0.439,217,703,0.309,621,844,0.736,509,1369,460,257,113,490,NA,18.73,114,95.3,68,0.076,8.59,107.1,98.5,-1.56
2002,"2",4,"Ohio St.",67,12,"Missouri",83,"Missouri",-3.2,-2.8,"2001-02","NCAAT",32,24,8,0.75,16.14,7.26,11,5,15,2,5,5,2362,2078,NA,825,1702,0.485,175,466,0.376,537,795,0.675,351,1052,483,193,75,421,NA,19.76,116.4,96.6,66.8,0.005,7.51,106.6,99.1,-1.26,-0.7,-0.6,"2001-02","NCAAT",36,24,12,0.667,14.22,6.81,9,7,14,3,4,6,2877,2610,NA,1031,2253,0.458,326,834,0.391,489,709,0.69,535,1415,539,264,154,511,NA,17.49,116.2,98.7,70.1,-0.01,7.92,108,100,-0.39
2002,"2",4,"Kentucky",87,12,"Tulsa",82,"Kentucky",8.7,9.2,"2001-02","NCAAT",32,22,10,0.688,19.15,11.99,10,6,12,3,5,4,2460,2183,NA,905,2021,0.448,219,692,0.316,431,638,0.676,492,1283,471,252,153,460,NA,22.21,113.4,91.2,68,-0.029,12.97,110.1,97.1,6.75,1.9,3.1,"2001-02","NCAAT",34,27,7,0.794,12.66,2.3,15,3,13,3,10,2,2726,2363,1365,961,2016,0.477,259,639,0.405,545,724,0.753,373,1214,586,269,153,436,NA,15.59,116,100.4,69.5,0.001,2.03,103.7,101.7,-1.44
2002,"2",1,"Kansas",86,8,"Stanford",63,"Kansas",4.7,-0.2,"2001-02","NCAAT",37,33,4,0.892,24.38,9.35,16,0,13,0,11,1,3365,2765,NA,1259,2487,0.506,224,536,0.418,623,867,0.719,557,1638,767,357,210,602,NA,28.99,118.7,89.7,77.3,0.022,10.66,110.3,99.6,8.32,-3.4,-5.1,"2001-02","NCAAT",30,20,10,0.667,17.03,9.03,12,6,10,3,7,5,2420,2180,1215,822,1823,0.451,207,608,0.34,569,813,0.7,446,1254,480,152,130,409,NA,20.32,116.6,96.3,69.5,-0.02,10.33,110.2,99.8,2.11
2002,"2",2,"Oregon",92,7,"Wake Forest",87,"Oregon",6.5,5.7,"2001-02","NCAAT",35,26,9,0.743,19.67,6.93,14,4,17,0,5,7,2994,2538,NA,1014,2082,0.487,304,721,0.422,662,861,0.769,384,1280,580,261,114,482,NA,22.97,119.2,96.3,71.1,-0.041,8.15,108.1,99.9,-3.3,-3.5,-4.2,"2001-02","NCAAT",34,21,13,0.618,15.25,10.28,9,7,13,3,5,7,2789,2620,NA,1001,2094,0.478,240,655,0.366,547,741,0.738,438,1309,553,220,140,497,NA,17.35,118.6,101.3,69.5,0.006,11.24,109.1,97.9,5.85
2002,"2",1,"Duke",84,8,"Notre Dame",77,"Duke",-1.8,-5.1,"2001-02","NCAAT",35,31,4,0.886,28.91,9.16,13,3,13,0,7,3,3112,2421,NA,1093,2209,0.495,301,830,0.363,625,906,0.69,428,1303,625,351,113,501,NA,34.19,121,86.8,74.5,-0.027,9.87,109.1,99.2,6.66,-0.4,-1.4,"2001-02","NCAAT",33,22,11,0.667,15.7,6.17,10,6,9,4,7,4,2601,2256,NA,934,2037,0.459,244,644,0.379,489,690,0.709,436,1351,629,259,163,435,NA,19.27,116.1,96.8,68.6,-0.087,7.33,105.4,98.1,-1.55
2002,"2",5,"Indiana",76,13,"UNC Wilmington",67,"Indiana",0,0.1,"2001-02","NCAAT",37,25,12,0.676,19.19,12.08,11,5,10,1,6,5,2607,2316,NA,916,1990,0.46,270,659,0.41,505,726,0.696,406,1303,546,254,192,508,NA,24.8,114,89.2,65.6,-0.049,14.11,110.8,96.7,13.53,-1.6,-1.3,"2001-02","NCAAT",33,23,10,0.697,6.15,-0.09,14,4,11,2,9,7,2240,2034,1330,784,1803,0.435,221,592,0.373,451,655,0.689,374,1136,453,274,104,403,NA,11.32,107.4,96.1,63.9,-0.003,0.83,103.2,102.4,4.56
2002,"2",3,"Arizona",68,11,"Wyoming",60,"Arizona",2.7,1.2,"2001-02","NCAAT",34,24,10,0.706,16.93,12.49,12,6,13,4,6,5,2793,2642,NA,935,2039,0.459,258,686,0.376,665,910,0.731,430,1286,527,207,103,478,NA,20.54,119.3,98.8,71.1,0.079,14.22,111.3,97.1,17.56,0.4,-0.1,"2001-02","NCAAT",31,22,9,0.71,8.62,2.72,11,3,14,1,6,6,2324,2129,NA,795,1745,0.456,132,440,0.3,602,862,0.698,394,1245,418,212,136,449,NA,11.01,107.8,96.7,69,0.032,3.51,105.5,102,-5.47
2002,"2",3,"Georgia",75,11,"Southern Illinois",77,"Southern Illinois",-2.5,-3,"2001-02","NCAAT",32,22,10,0.688,14.68,9.24,10,6,12,2,6,6,2444,2271,1290,871,1947,0.447,189,588,0.321,513,696,0.737,468,1226,495,281,114,455,NA,18.44,116.7,98.3,69.2,-0.021,9.87,108.1,98.2,3.3,-0.2,0.1,"2001-02","NCAAT",36,28,8,0.778,9.79,1.67,14,4,13,0,9,5,2717,2425,NA,976,2115,0.461,220,601,0.366,545,880,0.619,483,1396,547,262,171,493,NA,13.45,109.2,95.7,70.6,0.034,2.11,105.2,103.1,3.16
2002,"2",1,"Cincinnati",101,8,"UCLA",105,"UCLA",-7.4,-7.5,"2001-02","NCAAT",35,31,4,0.886,24.38,6.58,14,2,18,0,7,3,2738,2115,NA,967,2071,0.467,209,577,0.362,595,839,0.709,462,1396,480,167,154,416,NA,30.19,118.1,87.9,67.4,0.002,6.58,106.3,99.7,3.48,8.3,7.9,"2001-02","NCAAT",33,21,12,0.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,0.472,223,572,0.39,449,649,0.692,393,1209,475,182,93,496,NA,16.34,113.7,97.3,68.1,0.048,12,110.1,98.1,8.58
2002,"2",1,"Maryland",87,8,"Wisconsin",57,"Maryland",2.7,2.8,"2001-02","NCAAT",36,32,4,0.889,23.5,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,0.482,217,580,0.374,677,933,0.726,473,1479,714,302,216,495,NA,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,3.9,7.7,"2001-02","NCAAT",32,19,13,0.594,10.09,9.22,11,5,12,1,6,8,2144,2101,NA,731,1675,0.436,211,593,0.356,471,655,0.719,328,1032,407,188,60,414,NA,13.22,110.7,97.5,63.3,0.049,10.57,108.9,98.3,8.49
2002,"2",2,"Connecticut",77,7,"North Carolina St.",74,"Connecticut",11.7,11.5,"2001-02","NCAAT",34,27,7,0.794,16.02,7.43,13,3,13,1,7,3,2646,2354,NA,972,2012,0.483,154,391,0.394,548,787,0.696,464,1381,494,256,236,545,NA,19.36,112.2,92.8,68.7,0.063,8.18,107.3,99.1,1.72,-0.4,1.3,"2001-02","NCAAT",34,23,11,0.676,15.85,8.17,9,7,14,4,6,5,2565,2304,1360,863,1910,0.452,278,773,0.36,561,743,0.755,354,1119,547,269,72,452,NA,19.15,113.2,94,67.5,0.012,8.27,108.6,100.4,-5.56
2002,"2",4,"Illinois",72,12,"Creighton",60,"Illinois",-2,-0.1,"2001-02","NCAAT",35,26,9,0.743,19.2,9.94,11,5,13,1,5,6,2708,2369,NA,908,1932,0.47,254,692,0.367,638,862,0.74,392,1264,590,258,141,511,NA,23.21,115.7,92.5,68.5,0.016,10.6,109.7,99.1,6.78,-5,-5.3,"2001-02","NCAAT",32,23,9,0.719,8.38,1.38,14,4,12,3,7,5,2421,2197,1310,849,1829,0.464,230,619,0.372,493,675,0.73,384,1142,488,261,125,458,NA,11.82,111.3,99.5,66.9,0.029,1.39,104.8,103.4,0.94
2002,"2",3,"Pittsburgh",63,6,"California",50,"Pittsburgh",-6.7,-5.7,"2001-02","NCAAT",35,29,6,0.829,14.69,4.55,13,3,16,1,7,2,2530,2133,NA,928,1974,0.47,220,682,0.323,454,751,0.605,464,1345,590,235,156,498,NA,19.94,112.1,92.2,63.8,0,3.12,103.7,100.6,-12.06,-2.6,-3,"2001-02","NCAAT",32,23,9,0.719,13.08,7.45,12,6,18,1,4,7,2310,2130,NA,835,1849,0.452,187,595,0.314,453,669,0.677,365,1087,487,254,132,423,NA,16.03,109.8,93.7,66.6,0.088,7.89,107.9,100,-5.85
2002,"2",2,"Oklahoma",78,7,"Xavier",65,"Oklahoma",-0.9,-2.7,"2001-02","NCAAT",36,31,5,0.861,21.04,7.7,13,3,16,0,7,4,2807,2327,1455,1011,2281,0.443,236,674,0.35,549,716,0.767,543,1439,517,325,134,427,NA,26.04,114.9,88.9,66.5,0.043,8.77,109,100.2,-0.45,4,3.4,"2001-02","NCAAT",32,26,6,0.813,13.9,4.09,14,2,13,1,9,4,2317,2003,1285,777,1732,0.449,197,552,0.357,566,785,0.721,389,1188,400,215,143,435,NA,18.6,111.2,92.6,67,0.051,5.09,106.7,101.6,5.37
2002,"2",3,"Mississippi St.",64,6,"Texas",68,"Texas",-3.9,-4,"2001-02","NCAAT",35,27,8,0.771,14.42,7.33,10,6,14,1,7,5,2582,2334,NA,943,1965,0.48,192,551,0.348,504,772,0.653,457,1359,566,294,123,583,NA,18.25,111.4,93.1,67.9,0.107,8.93,106.7,97.7,-0.96,-4.1,-3.4,"2001-02","NCAAT",34,22,12,0.647,14.31,9.98,10,6,10,5,7,3,2657,2489,1380,949,2096,0.453,200,544,0.368,559,814,0.687,524,1356,516,211,131,466,NA,17.69,116,98.3,68.5,-0.021,10.18,109.1,98.9,5.3
2002,"3",10,"Kent St.",78,3,"Pittsburgh",73,"Kent St.",1.3,1.9,"2001-02","NCAAT",36,30,6,0.833,13.67,2.1,17,1,12,0,10,3,2732,2305,1450,986,2102,0.469,224,614,0.365,536,736,0.728,474,1322,483,229,72,391,NA,20.39,116.7,96.4,64.7,0.008,3.11,106,102.9,2.99,-6.7,-5.7,"2001-02","NCAAT",35,29,6,0.829,14.69,4.55,13,3,16,1,7,2,2530,2133,NA,928,1974,0.47,220,682,0.323,454,751,0.605,464,1345,590,235,156,498,NA,19.94,112.1,92.2,63.8,0,3.12,103.7,100.6,-12.06
2002,"3",1,"Duke",73,5,"Indiana",74,"Indiana",-1.8,-5.1,"2001-02","NCAAT",35,31,4,0.886,28.91,9.16,13,3,13,0,7,3,3112,2421,NA,1093,2209,0.495,301,830,0.363,625,906,0.69,428,1303,625,351,113,501,NA,34.19,121,86.8,74.5,-0.027,9.87,109.1,99.2,6.66,0,0.1,"2001-02","NCAAT",37,25,12,0.676,19.19,12.08,11,5,10,1,6,5,2607,2316,NA,916,1990,0.46,270,659,0.41,505,726,0.696,406,1303,546,254,192,508,NA,24.8,114,89.2,65.6,-0.049,14.11,110.8,96.7,13.53
2002,"3",12,"Missouri",82,8,"UCLA",73,"Missouri",-0.7,-0.6,"2001-02","NCAAT",36,24,12,0.667,14.22,6.81,9,7,14,3,4,6,2877,2610,NA,1031,2253,0.458,326,834,0.391,489,709,0.69,535,1415,539,264,154,511,NA,17.49,116.2,98.7,70.1,-0.01,7.92,108,100,-0.39,8.3,7.9,"2001-02","NCAAT",33,21,12,0.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,0.472,223,572,0.39,449,649,0.692,393,1209,475,182,93,496,NA,16.34,113.7,97.3,68.1,0.048,12,110.1,98.1,8.58
2002,"3",2,"Oklahoma",88,3,"Arizona",67,"Oklahoma",-0.9,-2.7,"2001-02","NCAAT",36,31,5,0.861,21.04,7.7,13,3,16,0,7,4,2807,2327,1455,1011,2281,0.443,236,674,0.35,549,716,0.767,543,1439,517,325,134,427,NA,26.04,114.9,88.9,66.5,0.043,8.77,109,100.2,-0.45,2.7,1.2,"2001-02","NCAAT",34,24,10,0.706,16.93,12.49,12,6,13,4,6,5,2793,2642,NA,935,2039,0.459,258,686,0.376,665,910,0.731,430,1286,527,207,103,478,NA,20.54,119.3,98.8,71.1,0.079,14.22,111.3,97.1,17.56
2002,"3",1,"Maryland",78,4,"Kentucky",68,"Maryland",2.7,2.8,"2001-02","NCAAT",36,32,4,0.889,23.5,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,0.482,217,580,0.374,677,933,0.726,473,1479,714,302,216,495,NA,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,8.7,9.2,"2001-02","NCAAT",32,22,10,0.688,19.15,11.99,10,6,12,3,5,4,2460,2183,NA,905,2021,0.448,219,692,0.316,431,638,0.676,492,1283,471,252,153,460,NA,22.21,113.4,91.2,68,-0.029,12.97,110.1,97.1,6.75
2002,"3",2,"Connecticut",71,11,"Southern Illinois",59,"Connecticut",11.7,11.5,"2001-02","NCAAT",34,27,7,0.794,16.02,7.43,13,3,13,1,7,3,2646,2354,NA,972,2012,0.483,154,391,0.394,548,787,0.696,464,1381,494,256,236,545,NA,19.36,112.2,92.8,68.7,0.063,8.18,107.3,99.1,1.72,-0.2,0.1,"2001-02","NCAAT",36,28,8,0.778,9.79,1.67,14,4,13,0,9,5,2717,2425,NA,976,2115,0.461,220,601,0.366,545,880,0.619,483,1396,547,262,171,493,NA,13.45,109.2,95.7,70.6,0.034,2.11,105.2,103.1,3.16
2002,"3",1,"Kansas",73,4,"Illinois",69,"Kansas",4.7,-0.2,"2001-02","NCAAT",37,33,4,0.892,24.38,9.35,16,0,13,0,11,1,3365,2765,NA,1259,2487,0.506,224,536,0.418,623,867,0.719,557,1638,767,357,210,602,NA,28.99,118.7,89.7,77.3,0.022,10.66,110.3,99.6,8.32,-2,-0.1,"2001-02","NCAAT",35,26,9,0.743,19.2,9.94,11,5,13,1,5,6,2708,2369,NA,908,1932,0.47,254,692,0.367,638,862,0.74,392,1264,590,258,141,511,NA,23.21,115.7,92.5,68.5,0.016,10.6,109.7,99.1,6.78
2002,"3",2,"Oregon",72,6,"Texas",70,"Oregon",6.5,5.7,"2001-02","NCAAT",35,26,9,0.743,19.67,6.93,14,4,17,0,5,7,2994,2538,NA,1014,2082,0.487,304,721,0.422,662,861,0.769,384,1280,580,261,114,482,NA,22.97,119.2,96.3,71.1,-0.041,8.15,108.1,99.9,-3.3,-4.1,-3.4,"2001-02","NCAAT",34,22,12,0.647,14.31,9.98,10,6,10,5,7,3,2657,2489,1380,949,2096,0.453,200,544,0.368,559,814,0.687,524,1356,516,211,131,466,NA,17.69,116,98.3,68.5,-0.021,10.18,109.1,98.9,5.3
2002,"4",5,"Indiana",81,10,"Kent St.",69,"Indiana",0,0.1,"2001-02","NCAAT",37,25,12,0.676,19.19,12.08,11,5,10,1,6,5,2607,2316,NA,916,1990,0.46,270,659,0.41,505,726,0.696,406,1303,546,254,192,508,NA,24.8,114,89.2,65.6,-0.049,14.11,110.8,96.7,13.53,1.3,1.9,"2001-02","NCAAT",36,30,6,0.833,13.67,2.1,17,1,12,0,10,3,2732,2305,1450,986,2102,0.469,224,614,0.365,536,736,0.728,474,1322,483,229,72,391,NA,20.39,116.7,96.4,64.7,0.008,3.11,106,102.9,2.99
2002,"4",2,"Oklahoma",81,12,"Missouri",75,"Oklahoma",-0.9,-2.7,"2001-02","NCAAT",36,31,5,0.861,21.04,7.7,13,3,16,0,7,4,2807,2327,1455,1011,2281,0.443,236,674,0.35,549,716,0.767,543,1439,517,325,134,427,NA,26.04,114.9,88.9,66.5,0.043,8.77,109,100.2,-0.45,-0.7,-0.6,"2001-02","NCAAT",36,24,12,0.667,14.22,6.81,9,7,14,3,4,6,2877,2610,NA,1031,2253,0.458,326,834,0.391,489,709,0.69,535,1415,539,264,154,511,NA,17.49,116.2,98.7,70.1,-0.01,7.92,108,100,-0.39
2002,"4",1,"Maryland",90,2,"Connecticut",82,"Maryland",2.7,2.8,"2001-02","NCAAT",36,32,4,0.889,23.5,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,0.482,217,580,0.374,677,933,0.726,473,1479,714,302,216,495,NA,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,11.7,11.5,"2001-02","NCAAT",34,27,7,0.794,16.02,7.43,13,3,13,1,7,3,2646,2354,NA,972,2012,0.483,154,391,0.394,548,787,0.696,464,1381,494,256,236,545,NA,19.36,112.2,92.8,68.7,0.063,8.18,107.3,99.1,1.72
2002,"4",1,"Kansas",104,2,"Oregon",86,"Kansas",4.7,-0.2,"2001-02","NCAAT",37,33,4,0.892,24.38,9.35,16,0,13,0,11,1,3365,2765,NA,1259,2487,0.506,224,536,0.418,623,867,0.719,557,1638,767,357,210,602,NA,28.99,118.7,89.7,77.3,0.022,10.66,110.3,99.6,8.32,6.5,5.7,"2001-02","NCAAT",35,26,9,0.743,19.67,6.93,14,4,17,0,5,7,2994,2538,NA,1014,2082,0.487,304,721,0.422,662,861,0.769,384,1280,580,261,114,482,NA,22.97,119.2,96.3,71.1,-0.041,8.15,108.1,99.9,-3.3
2002,"5",1,"Maryland",97,1,"Kansas",88,"Maryland",2.7,2.8,"2001-02","NCAAT",36,32,4,0.889,23.5,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,0.482,217,580,0.374,677,933,0.726,473,1479,714,302,216,495,NA,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,4.7,-0.2,"2001-02","NCAAT",37,33,4,0.892,24.38,9.35,16,0,13,0,11,1,3365,2765,NA,1259,2487,0.506,224,536,0.418,623,867,0.719,557,1638,767,357,210,602,NA,28.99,118.7,89.7,77.3,0.022,10.66,110.3,99.6,8.32
2002,"5",2,"Oklahoma",64,5,"Indiana",73,"Indiana",-0.9,-2.7,"2001-02","NCAAT",36,31,5,0.861,21.04,7.7,13,3,16,0,7,4,2807,2327,1455,1011,2281,0.443,236,674,0.35,549,716,0.767,543,1439,517,325,134,427,NA,26.04,114.9,88.9,66.5,0.043,8.77,109,100.2,-0.45,0,0.1,"2001-02","NCAAT",37,25,12,0.676,19.19,12.08,11,5,10,1,6,5,2607,2316,NA,916,1990,0.46,270,659,0.41,505,726,0.696,406,1303,546,254,192,508,NA,24.8,114,89.2,65.6,-0.049,14.11,110.8,96.7,13.53
2002,"6",1,"Maryland",64,5,"Indiana",52,"Maryland",2.7,2.8,"2001-02","NCAAT",36,32,4,0.889,23.5,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,0.482,217,580,0.374,677,933,0.726,473,1479,714,302,216,495,NA,29.25,119.2,89.9,73.7,0.025,9.88,109.1,99.3,1.62,0,0.1,"2001-02","NCAAT",37,25,12,0.676,19.19,12.08,11,5,10,1,6,5,2607,2316,NA,916,1990,0.46,270,659,0.41,505,726,0.696,406,1303,546,254,192,508,NA,24.8,114,89.2,65.6,-0.049,14.11,110.8,96.7,13.53
2003,"PI",16,"Texas Southern",84,16,"UNC Asheville",92,"UNC Asheville",-0.1,-0.1,"2002-03","NCAAT",31,18,13,0.581,-9.57,-11.21,11,7,11,3,4,8,2268,2217,NA,771,1721,0.448,190,574,0.331,536,876,0.612,411,1184,442,198,67,472,571,-10.45,98.3,108.7,68.4,0.037,-12.96,94.4,107.4,-8.09,-0.3,-0.1,"2002-03","NCAAT",32,15,17,0.469,-13.19,-5.61,7,7,10,2,2,14,2320,2514,1310,801,1848,0.433,212,586,0.362,506,665,0.761,393,1142,430,230,99,514,616,-12.35,101.2,113.5,68,0.119,-6.45,98.3,104.7,11.61
2003,"1",4,"Dayton",71,13,"Tulsa",84,"Tulsa",0.8,-1.4,"2002-03","NCAAT",30,24,6,0.8,11,5.17,14,2,17,1,7,4,2182,2007,NA,738,1638,0.451,227,633,0.359,479,671,0.714,403,1091,452,159,88,397,529,14.53,116.4,101.9,64.4,0.084,4.91,104.4,99.5,5.51,1.9,3.1,"2002-03","NCAAT",33,23,10,0.697,10.41,2.29,12,6,14,3,6,6,2423,2155,NA,877,1884,0.465,217,591,0.367,452,619,0.73,365,1221,488,242,159,467,565,13.04,107.9,94.9,67.4,-0.061,1.05,102.7,101.7,4.16
2003,"1",6,"Creighton",73,11,"Central Michigan",79,"Central Michigan",-5,-5.3,"2002-03","NCAAT",34,29,5,0.853,15.33,1.03,15,3,17,0,7,4,2688,2202,1365,974,1956,0.498,270,693,0.39,470,678,0.693,373,1155,575,283,153,461,591,17.54,112.4,94.9,68.4,0.026,-0.19,102.5,102.7,-0.51,0.5,0.4,"2002-03","NCAAT",32,25,7,0.781,6.85,1.79,14,4,12,1,9,5,2553,2346,1280,864,1714,0.504,224,574,0.39,601,789,0.762,347,1079,504,237,120,577,658,10.01,109.5,99.4,71.7,0.137,2.06,104.3,102.3,2.86
2003,"1",1,"Oklahoma",71,16,"South Carolina St.",54,"Oklahoma",-0.9,-2.7,"2002-03","NCAAT",34,27,7,0.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,0.446,250,638,0.392,436,629,0.693,414,1251,482,237,123,412,619,23.01,112.1,89.1,62.7,0.034,9.01,106.7,97.7,-2.32,0,0,"2002-03","NCAAT",31,20,11,0.645,-9.2,-10.14,15,3,8,2,9,7,2238,2209,NA,765,1683,0.455,161,484,0.333,547,782,0.699,396,1145,316,247,89,602,643,-8.59,96.4,105,71.7,0.115,-12.27,95.2,107.5,-0.55
2003,"1",8,"California",76,9,"North Carolina St.",74,"California",-2.6,-3,"2002-03","NCAAT",31,22,9,0.71,11.77,7.58,13,5,13,1,7,4,2301,2171,NA,847,1819,0.466,198,530,0.374,409,601,0.681,350,1095,487,203,87,433,533,13.59,109.9,96.3,65.9,0.061,7.06,106.7,99.6,0.3,-0.4,1.3,"2002-03","NCAAT",31,18,13,0.581,11.76,7.57,9,7,14,3,3,7,2246,2116,1250,755,1656,0.456,248,696,0.356,488,634,0.77,290,989,456,238,100,440,580,13.18,111.2,98.1,65,-0.023,8.48,106.9,98.4,-6.48
2003,"1",3,"Marquette",72,14,"Holy Cross",68,"Marquette",-0.5,-0.9,"2002-03","NCAAT",33,27,6,0.818,16.28,7.28,14,2,15,1,7,3,2589,2292,NA,901,1871,0.482,202,508,0.398,585,759,0.771,487,1208,533,198,117,438,622,21.3,120.5,99.2,65.7,0.07,7.93,106.1,98.2,-1.45,-0.9,-0.5,"2002-03","NCAAT",31,26,5,0.839,5.26,-5.38,13,1,12,0,12,3,2180,1821,NA,759,1643,0.462,170,469,0.362,492,695,0.708,377,1131,489,246,138,426,577,10.4,105.5,95.1,65.1,0.065,-5.57,99,104.5,-0.64
2003,"1",5,"Wisconsin",81,12,"Weber St.",74,"Wisconsin",3.9,7.7,"2002-03","NCAAT",32,24,8,0.75,17.48,6.51,12,4,16,1,6,5,2250,1899,NA,798,1723,0.463,201,563,0.357,453,619,0.732,326,1045,423,221,88,334,478,22.07,114.4,92.4,61.9,-0.024,6.46,106.1,99.6,-1.01,-0.7,-0.6,"2002-03","NCAAT",32,26,6,0.813,4.56,-2.01,14,0,13,0,9,4,2385,2164,NA,800,1710,0.468,189,576,0.328,596,815,0.731,345,1078,455,211,24,403,601,8.88,111.4,102.5,66.5,0.073,-1.73,100.5,102.2,1.29
2003,"1",6,"Missouri",72,11,"Southern Illinois",71,"Missouri",-0.7,-0.6,"2002-03","NCAAT",33,22,11,0.667,14.87,10.15,9,7,14,1,3,7,2389,2233,1325,870,1959,0.444,252,699,0.361,397,600,0.662,437,1301,452,185,144,457,562,17.32,111.5,94.2,66.9,0.043,11.14,107.1,95.9,2.97,-0.2,0.1,"2002-03","NCAAT",31,24,7,0.774,8.57,2.37,16,2,14,0,8,5,2307,2115,1250,847,1801,0.47,191,494,0.387,422,603,0.7,336,1028,430,245,96,388,600,11.76,110.3,98.6,67.8,0.063,1.97,103.5,101.5,3.35
2003,"1",4,"Stanford",77,13,"San Diego",69,"Stanford",-3.4,-5.1,"2002-03","NCAAT",33,24,9,0.727,13.25,8.37,14,4,14,3,7,3,2391,2230,1325,851,1925,0.442,231,648,0.356,458,676,0.678,449,1279,482,177,117,470,618,14.57,109.8,95.2,65.6,0.066,7.26,106.2,98.9,3.75,0.2,0.5,"2002-03","NCAAT",30,18,12,0.6,5.46,2.74,10,4,9,5,9,6,2265,2143,1210,765,1626,0.47,210,554,0.379,525,789,0.665,354,1147,496,162,101,536,602,8.32,104.7,96.4,70.9,0.003,3.37,104.8,101.4,6.03
2003,"1",5,"Connecticut",58,12,"BYU",53,"Connecticut",11.7,11.5,"2002-03","NCAAT",33,23,10,0.697,15.84,7.63,10,6,14,2,5,6,2622,2351,1325,964,2057,0.469,196,508,0.386,498,736,0.677,486,1407,502,192,253,507,604,19.54,111.6,92,71.2,0.005,8.75,107.3,98.6,-3.48,-5.2,-4.2,"2002-03","NCAAT",32,23,9,0.719,13.63,5.29,11,3,13,1,6,5,2299,2032,1285,765,1654,0.463,194,517,0.375,575,762,0.755,353,1134,428,222,82,436,688,17.68,109.4,91.7,65.5,-0.031,5.49,107.3,101.8,5.2
2003,"1",1,"Arizona",80,16,"Vermont",51,"Arizona",2.7,1.2,"2002-03","NCAAT",32,28,4,0.875,23.42,8.95,17,1,14,1,11,1,2725,2262,1300,973,2111,0.461,228,645,0.353,551,777,0.709,479,1374,569,274,136,468,559,26.8,115.6,88.8,72.7,-0.007,8.69,107.2,98.5,8.19,-0.4,0.2,"2002-03","NCAAT",33,21,12,0.636,-1.32,-4.85,11,5,11,1,7,8,2275,2111,1330,835,1870,0.447,179,520,0.344,426,640,0.666,425,1295,477,230,102,479,520,1.57,101.1,99.5,64.4,0.019,-5.14,99.3,104.4,-2.29
