"Year","Round","WSeed","Winner","WScore","LSeed","Loser","LScore","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2008,"1",13,"San Diego",70,4,"Connecticut",69,4.64,101.6,97,63,0.045,1.43,104.3,102.9,2.61,18.9,115.2,96.3,67.1,-0.001,7.67,107.7,100,-1.27
2008,"1",12,"Villanova",75,5,"Clemson",69,14.21,109.2,95,68.1,0.037,9.14,108.9,99.8,-2.4,22.03,114,91.9,68,-0.044,9.53,109.3,99.8,0.31
2008,"1",12,"Western Kentucky",101,5,"Drake",99,14.6,111.9,97.3,68.2,-0.021,-0.85,103.3,104.2,1.69,21.46,120,98.5,62.9,0.011,4.89,105.5,100.6,0.11
2008,"1",10,"Davidson",82,7,"Gonzaga",76,23.61,117,93.4,66.2,-0.036,3.36,105.2,101.8,14.93,19.05,114.5,95.5,65.9,-0.029,2.57,104,101.5,7.71
2008,"1",1,"North Carolina",113,16,"Mount St. Mary's",74,30.22,122.1,91.9,72.5,0.05,10.18,108,97.8,1.5,-1.32,99.3,100.6,66.1,0.014,-5.35,101.6,106.9,-0.05
2008,"1",2,"Tennessee",72,15,"American",57,22.17,116.2,94,70.7,0.11,9.58,109.4,99.8,7.64,1.67,107.9,106.3,60.4,0.045,-4.23,99.9,104.1,-2.17
2008,"1",3,"Louisville",79,14,"Boise St.",61,25.41,113.1,87.7,65.3,-0.057,9.34,108.4,99,0.79,3.89,108.7,104.8,70.7,0.085,-2.64,103.3,105.9,-3.36
2008,"1",6,"Oklahoma",72,11,"Saint Joseph's",64,14.47,109.5,95.1,63.1,0.077,9.45,108.3,98.9,-0.55,14.32,115.1,100.8,64,-0.069,5.81,106.9,101.1,1.34
2008,"1",7,"Butler",81,10,"South Alabama",61,19.97,116.2,96.2,59.5,0.002,2.79,104.3,101.5,5.43,11.8,112.6,100.8,64.8,-0.002,-2.07,103.1,105.2,0.9
2008,"1",2,"Georgetown",66,15,"UMBC",47,25.56,115.2,89.7,60.5,0.029,8.48,108.2,99.8,-2.72,3.86,113.2,109.3,63.7,0.057,-4.31,100.7,105,2.68
2008,"1",1,"Memphis",87,16,"UT Arlington",63,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45,-2.31,101.3,103.6,68.6,0.045,-4.81,99.5,104.3,-5.9
2008,"1",2,"Texas",74,15,"Austin Peay",54,25.09,120.6,95.5,63.9,0.044,10.37,108.4,98,0.04,-0.3,104.6,104.9,65.5,0.086,-6.35,102.5,108.8,5.19
2008,"1",7,"Miami FL",78,10,"Saint Mary's",64,15.38,112.5,97.1,65.8,-0.003,7.78,106.7,98.9,-5.55,14.66,109.2,94.6,66.4,0.03,0.11,103.4,103.3,2.34
2008,"1",8,"Mississippi St.",76,9,"Oregon",69,16.77,108.2,91.5,66.6,-0.043,6.22,108.1,101.8,-1.48,15.66,118.8,103.1,65.8,-0.035,10.56,108.9,98.4,0.11
2008,"1",9,"Arkansas",86,8,"Indiana",72,15.19,111.4,96.2,66.5,0.008,7.19,108.4,101.2,-0.61,18.43,114.6,96.1,66.2,0.037,6.28,106.6,100.3,-2.3
2008,"2",7,"West Virginia",73,2,"Duke",67,21.29,114.6,93.3,63.8,-0.019,9,108.5,99.5,-1.98,26.4,116.3,89.9,71.5,-0.006,10.06,109.1,99,3.36
2008,"2",4,"Washington St.",61,5,"Notre Dame",41,24.32,115.1,90.8,58.3,-0.004,8.99,109,100,-6.51,19.07,114.6,95.6,69.5,0.042,6.88,107.5,100.6,-7.02
2008,"2",1,"Kansas",75,8,"UNLV",56,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,13.71,110.2,96.5,63.9,0.081,3.1,104.3,101.2,-0.86
2008,"2",3,"Wisconsin",72,11,"Kansas St.",55,26.68,113.5,86.8,61.1,0.043,7.35,107.1,99.8,-0.19,18.9,114.2,95.3,69.7,-0.049,9.09,108,98.9,-2.73
2008,"2",3,"Stanford",82,6,"Marquette",81,22.75,113.6,90.9,63.4,0.04,9.32,109.1,99.7,-6.32,22.16,115.3,93.1,66.6,-0.027,8.62,107.9,99.3,-6.37
2008,"2",1,"UCLA",53,9,"Texas A&M",49,29.94,118,88.1,64.1,0.047,10.03,109.3,99.3,-1.63,19.93,112.3,92.3,61.8,0.004,8.28,107.4,99.1,-5.13
2008,"2",3,"Xavier",85,6,"Purdue",78,22.05,117.3,95.2,63.8,0.054,6.94,108.1,101.2,3.5,18.3,110.5,92.2,66.9,-0.025,6.41,106.2,99.7,-3.61
2008,"2",5,"Michigan St.",65,4,"Pittsburgh",54,21.15,115.8,94.7,63.3,0.032,8.71,108.2,99.5,0.59,19.91,116.5,96.6,63.9,0.027,9.52,107.8,98.3,-1.69
2008,"2",10,"Davidson",74,2,"Georgetown",70,23.61,117,93.4,66.2,-0.036,3.36,105.2,101.8,14.93,25.56,115.2,89.7,60.5,0.029,8.48,108.2,99.8,-2.72
2008,"2",1,"North Carolina",108,9,"Arkansas",77,30.22,122.1,91.9,72.5,0.05,10.18,108,97.8,1.5,15.19,111.4,96.2,66.5,0.008,7.19,108.4,101.2,-0.61
2008,"2",2,"Tennessee",76,7,"Butler",71,22.17,116.2,94,70.7,0.11,9.58,109.4,99.8,7.64,19.97,116.2,96.2,59.5,0.002,2.79,104.3,101.5,5.43
2008,"2",3,"Louisville",78,6,"Oklahoma",48,25.41,113.1,87.7,65.3,-0.057,9.34,108.4,99,0.79,14.47,109.5,95.1,63.1,0.077,9.45,108.3,98.9,-0.55
2008,"2",12,"Villanova",84,13,"Siena",72,14.21,109.2,95,68.1,0.037,9.14,108.9,99.8,-2.4,7.99,108.6,100.7,67.6,0.036,-1.41,104.1,105.5,3.69
2008,"2",1,"Memphis",77,8,"Mississippi St.",74,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45,16.77,108.2,91.5,66.6,-0.043,6.22,108.1,101.8,-1.48
2008,"2",2,"Texas",75,7,"Miami FL",72,25.09,120.6,95.5,63.9,0.044,10.37,108.4,98,0.04,15.38,112.5,97.1,65.8,-0.003,7.78,106.7,98.9,-5.55
2008,"2",12,"Western Kentucky",72,13,"San Diego",63,14.6,111.9,97.3,68.2,-0.021,-0.85,103.3,104.2,1.69,4.64,101.6,97,63,0.045,1.43,104.3,102.9,2.61
2008,"3",1,"North Carolina",68,4,"Washington St.",47,30.22,122.1,91.9,72.5,0.05,10.18,108,97.8,1.5,24.32,115.1,90.8,58.3,-0.004,8.99,109,100,-6.51
2008,"3",1,"UCLA",88,12,"Western Kentucky",78,29.94,118,88.1,64.1,0.047,10.03,109.3,99.3,-1.63,14.6,111.9,97.3,68.2,-0.021,-0.85,103.3,104.2,1.69
2008,"3",3,"Xavier",79,7,"West Virginia",75,22.05,117.3,95.2,63.8,0.054,6.94,108.1,101.2,3.5,21.29,114.6,93.3,63.8,-0.019,9,108.5,99.5,-1.98
2008,"3",3,"Louisville",79,2,"Tennessee",60,25.41,113.1,87.7,65.3,-0.057,9.34,108.4,99,0.79,22.17,116.2,94,70.7,0.11,9.58,109.4,99.8,7.64
2008,"3",10,"Davidson",73,3,"Wisconsin",56,23.61,117,93.4,66.2,-0.036,3.36,105.2,101.8,14.93,26.68,113.5,86.8,61.1,0.043,7.35,107.1,99.8,-0.19
2008,"3",1,"Kansas",72,12,"Villanova",57,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,14.21,109.2,95,68.1,0.037,9.14,108.9,99.8,-2.4
2008,"3",1,"Memphis",92,5,"Michigan St.",74,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45,21.15,115.8,94.7,63.3,0.032,8.71,108.2,99.5,0.59
2008,"3",2,"Texas",82,3,"Stanford",62,25.09,120.6,95.5,63.9,0.044,10.37,108.4,98,0.04,22.75,113.6,90.9,63.4,0.04,9.32,109.1,99.7,-6.32
2008,"4",1,"North Carolina",83,3,"Louisville",73,30.22,122.1,91.9,72.5,0.05,10.18,108,97.8,1.5,25.41,113.1,87.7,65.3,-0.057,9.34,108.4,99,0.79
2008,"4",1,"UCLA",76,3,"Xavier",57,29.94,118,88.1,64.1,0.047,10.03,109.3,99.3,-1.63,22.05,117.3,95.2,63.8,0.054,6.94,108.1,101.2,3.5
2008,"4",1,"Kansas",59,10,"Davidson",57,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,23.61,117,93.4,66.2,-0.036,3.36,105.2,101.8,14.93
2008,"4",1,"Memphis",85,2,"Texas",67,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45,25.09,120.6,95.5,63.9,0.044,10.37,108.4,98,0.04
2008,"5",1,"Kansas",84,1,"North Carolina",66,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,30.22,122.1,91.9,72.5,0.05,10.18,108,97.8,1.5
2008,"5",1,"Memphis",78,1,"UCLA",63,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45,29.94,118,88.1,64.1,0.047,10.03,109.3,99.3,-1.63
2008,"6",1,"Kansas",75,1,"Memphis",68,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,31.51,118,86.5,68.1,0.012,5.83,107,101.1,5.45
2009,"PI",16,"Morehead St.",58,16,"Alabama St.",43,0.76,102,101.3,65.3,0.015,-1.9,103.6,105.5,3.49,-2.97,100.7,103.6,63.6,0.025,-11.71,95.4,107.2,9.21
2009,"1",12,"Western Kentucky",76,5,"Illinois",72,8.1,111.1,103,65.6,0.092,-0.6,102.2,102.8,6.63,18.72,106.8,88.1,62.8,0.001,7.96,106.5,98.6,-3.36
2009,"1",10,"Michigan",62,7,"Clemson",59,14.75,112.2,97.5,62.5,0.014,11.39,108.5,97.1,0.63,19.62,116.4,96.7,67.9,-0.024,6.19,105.4,99.2,-4.45
2009,"1",10,"Maryland",84,7,"California",71,13.55,110,96.4,66.3,0.039,9.61,108.3,98.7,-3.29,17.37,116.8,99.4,66,0.001,9.17,108,98.8,-3.54
2009,"1",2,"Duke",86,15,"Binghamton",62,24.31,117.5,93.2,66.3,0.053,10.23,108.5,98.3,3.18,-0.98,102.3,103.3,67.2,0.13,-5.64,99.6,105.3,-4.08
2009,"1",3,"Villanova",80,14,"American",67,23.89,114.4,90.5,68.3,0.021,9.99,108.9,98.9,-5.37,4.7,105.3,100.6,60.7,0.093,-6.34,97.6,104,0.55
2009,"1",6,"UCLA",65,11,"VCU",64,23.93,119.5,95.6,65.3,-0.03,8.42,107.6,99.1,-3.43,13.62,110.1,96.4,65.8,-0.073,0.23,102.9,102.7,3.46
2009,"1",7,"Texas",76,10,"Minnesota",62,19.65,112.2,92.5,65.4,-0.048,10.16,109.2,99,2.01,15.43,108.1,92.6,64.5,0.031,8.44,107.4,98.9,-4.18
2009,"1",1,"North Carolina",101,16,"Radford",58,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,-0.86,101.2,102.1,69.2,0.076,-4.54,101,105.5,8.71
2009,"1",2,"Oklahoma",82,15,"Morgan St.",54,24.59,118.3,93.7,66.6,0.018,9.49,108.3,98.9,0.46,0.99,100.1,99.1,65.5,0.031,-7.43,98.2,105.7,4.82
2009,"1",4,"Gonzaga",77,13,"Akron",64,24.51,117.5,93,67.1,0.003,4.63,105.1,100.5,10.61,6.9,102.9,96,64.8,-0.014,-1.6,100.9,102.5,-1.83
2009,"1",8,"LSU",75,9,"Butler",71,14.86,111.5,96.6,66.1,0.075,3.5,104.6,101.1,-8.66,15.78,110.3,94.5,62.8,-0.014,2.51,103,100.5,6.15
2009,"1",1,"Connecticut",103,16,"Chattanooga",47,29.25,116,86.8,67.1,0.024,10.37,109,98.6,-1.68,-4.04,104.3,108.4,69.5,0.041,-3.37,102.1,105.5,12.4
2009,"1",2,"Memphis",81,15,"Cal St. Northridge",70,28.67,112.8,84.2,65.9,-0.009,4.73,105.5,100.8,4.19,5.18,102.2,97,71.8,-0.045,0.26,104,103.7,5.14
2009,"1",4,"Washington",71,13,"Mississippi St.",58,22.09,113.1,91,72.2,-0.005,10.18,109.4,99.2,0.09,11.55,107.8,96.2,67.2,-0.004,4.96,105.3,100.3,-3.07
2009,"1",5,"Purdue",61,12,"Northern Iowa",56,21.84,110.5,88.7,65.9,-0.012,8.94,107.2,98.3,-5.45,9.7,110.6,100.9,60.8,0.051,3.1,104.7,101.6,1.88
2009,"1",9,"Texas A&M",79,8,"BYU",66,15.01,113.1,98.1,63.9,0.053,7.85,107.1,99.3,-4.3,20.1,114,93.9,69,-0.046,4.57,105.4,100.9,0.39
2009,"1",13,"Cleveland St.",84,4,"Wake Forest",69,11.96,105.3,93.3,63.7,0.009,3.76,104.6,100.9,7.07,18.88,111.6,92.7,72.8,0.051,7.66,107.5,99.9,-4.35
2009,"1",12,"Wisconsin",61,5,"Florida St.",59,17.62,113.3,95.7,59.1,-0.052,9.51,107.3,97.8,1.32,15.76,105.9,90.1,65.9,0.066,10.01,109.2,99.2,0.6
2009,"1",12,"Arizona",84,5,"Utah",71,15.96,117.7,101.8,64.9,0.018,11.33,109,97.7,2.34,17.8,110.8,92.9,65,0.013,7.29,107.9,100.6,6.96
2009,"1",11,"Dayton",68,6,"West Virginia",60,10.23,103.3,93,64.5,0.107,2.34,104.9,102.6,-4.57,24.21,115.1,90.9,63.7,-0.067,10.95,108.9,98,2.11
2009,"1",10,"USC",72,7,"Boston College",55,18.26,110,91.8,63.7,-0.032,10.81,110.5,99.7,0.74,11.2,113.2,102,65.3,0.038,6.4,106.6,100.2,-5.57
2009,"1",1,"Pittsburgh",72,16,"East Tennessee St.",62,28.96,121.2,92.3,65.2,-0.012,10.11,108.1,98,0.79,5.67,106.4,100.7,69.6,-0.048,-4.73,100.2,105,-1.26
2009,"1",4,"Xavier",77,13,"Portland St.",59,20.24,111,90.8,65.8,-0.008,5.81,105.8,100,7.97,4.04,109.2,105.1,64.8,0.025,-3.32,101.5,104.8,0
2009,"1",8,"Oklahoma St.",77,9,"Tennessee",75,18.33,116.4,98.1,69.3,-0.003,10.46,108.8,98.4,-0.28,16.48,115.1,98.7,67.7,-0.032,9.4,107.9,98.5,9.15
2009,"1",1,"Louisville",74,16,"Morehead St.",54,26.06,111.2,85.2,66.9,0.068,9.57,108.6,99,-0.19,0.76,102,101.3,65.3,0.015,-1.9,103.6,105.5,3.49
2009,"1",2,"Michigan St.",77,15,"Robert Morris",62,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81,1.49,102,100.6,66,0.055,-7.27,99.3,106.5,0.44
2009,"1",3,"Kansas",84,14,"North Dakota St.",74,23.83,114.5,90.7,67.2,-0.013,8.83,107.9,99.1,1.55,12.29,114.3,102,67.5,-0.009,-1.6,103.1,104.7,2.21
2009,"1",3,"Syracuse",59,14,"Stephen F. Austin",44,22.21,117,94.8,69.7,0.024,11.46,108.4,97,0.77,6.52,97,90.4,62.4,0.053,-1.98,101.9,103.9,4.63
2009,"1",6,"Arizona St.",66,11,"Temple",57,23.03,118.2,95.2,59.1,-0.018,10.14,108.9,98.8,-2.04,14.38,109.9,95.5,63.5,-0.005,6.68,106.9,100.3,7.22
2009,"1",3,"Missouri",78,14,"Cornell",59,24.81,116.6,91.8,70.9,0.031,7.96,106.4,98.4,-3.76,5.23,108.5,103.3,65.4,-0.005,-5.58,99,104.6,-0.5
2009,"1",6,"Marquette",58,11,"Utah St.",57,21.02,117.1,96.1,67.5,-0.014,8.22,107.8,99.5,-4.95,15.12,116.7,101.6,60,0.046,-0.47,103.2,103.6,-2.77
2009,"1",9,"Siena",74,8,"Ohio St.",72,11.93,110.3,98.4,70.7,0.031,0.91,102.4,101.5,7.27,16.34,113.3,96.9,62.5,0.042,9.46,107.7,98.2,-3.41
2009,"2",2,"Duke",74,7,"Texas",69,24.31,117.5,93.2,66.3,0.053,10.23,108.5,98.3,3.18,19.65,112.2,92.5,65.4,-0.048,10.16,109.2,99,2.01
2009,"2",3,"Villanova",89,6,"UCLA",69,23.89,114.4,90.5,68.3,0.021,9.99,108.9,98.9,-5.37,23.93,119.5,95.6,65.3,-0.03,8.42,107.6,99.1,-3.43
2009,"2",1,"North Carolina",84,8,"LSU",70,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,14.86,111.5,96.6,66.1,0.075,3.5,104.6,101.1,-8.66
2009,"2",2,"Oklahoma",73,10,"Michigan",63,24.59,118.3,93.7,66.6,0.018,9.49,108.3,98.9,0.46,14.75,112.2,97.5,62.5,0.014,11.39,108.5,97.1,0.63
2009,"2",4,"Gonzaga",83,12,"Western Kentucky",81,24.51,117.5,93,67.1,0.003,4.63,105.1,100.5,10.61,8.1,111.1,103,65.6,0.092,-0.6,102.2,102.8,6.63
2009,"2",1,"Connecticut",92,9,"Texas A&M",66,29.25,116,86.8,67.1,0.024,10.37,109,98.6,-1.68,15.01,113.1,98.1,63.9,0.053,7.85,107.1,99.3,-4.3
2009,"2",2,"Memphis",89,10,"Maryland",70,28.67,112.8,84.2,65.9,-0.009,4.73,105.5,100.8,4.19,13.55,110,96.4,66.3,0.039,9.61,108.3,98.7,-3.29
2009,"2",5,"Purdue",76,4,"Washington",74,21.84,110.5,88.7,65.9,-0.012,8.94,107.2,98.3,-5.45,22.09,113.1,91,72.2,-0.005,10.18,109.4,99.2,0.09
2009,"2",1,"Pittsburgh",84,8,"Oklahoma St.",76,28.96,121.2,92.3,65.2,-0.012,10.11,108.1,98,0.79,18.33,116.4,98.1,69.3,-0.003,10.46,108.8,98.4,-0.28
2009,"2",4,"Xavier",60,12,"Wisconsin",49,20.24,111,90.8,65.8,-0.008,5.81,105.8,100,7.97,17.62,113.3,95.7,59.1,-0.052,9.51,107.3,97.8,1.32
2009,"2",1,"Louisville",79,9,"Siena",72,26.06,111.2,85.2,66.9,0.068,9.57,108.6,99,-0.19,11.93,110.3,98.4,70.7,0.031,0.91,102.4,101.5,7.27
2009,"2",2,"Michigan St.",74,10,"USC",69,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81,18.26,110,91.8,63.7,-0.032,10.81,110.5,99.7,0.74
2009,"2",3,"Kansas",60,11,"Dayton",43,23.83,114.5,90.7,67.2,-0.013,8.83,107.9,99.1,1.55,10.23,103.3,93,64.5,0.107,2.34,104.9,102.6,-4.57
2009,"2",12,"Arizona",71,13,"Cleveland St.",57,15.96,117.7,101.8,64.9,0.018,11.33,109,97.7,2.34,11.96,105.3,93.3,63.7,0.009,3.76,104.6,100.9,7.07
2009,"2",3,"Syracuse",78,6,"Arizona St.",67,22.21,117,94.8,69.7,0.024,11.46,108.4,97,0.77,23.03,118.2,95.2,59.1,-0.018,10.14,108.9,98.8,-2.04
2009,"2",3,"Missouri",83,6,"Marquette",79,24.81,116.6,91.8,70.9,0.031,7.96,106.4,98.4,-3.76,21.02,117.1,96.1,67.5,-0.014,8.22,107.8,99.5,-4.95
2009,"3",1,"Pittsburgh",60,4,"Xavier",55,28.96,121.2,92.3,65.2,-0.012,10.11,108.1,98,0.79,20.24,111,90.8,65.8,-0.008,5.81,105.8,100,7.97
2009,"3",1,"Connecticut",72,5,"Purdue",60,29.25,116,86.8,67.1,0.024,10.37,109,98.6,-1.68,21.84,110.5,88.7,65.9,-0.012,8.94,107.2,98.3,-5.45
2009,"3",3,"Villanova",77,2,"Duke",54,23.89,114.4,90.5,68.3,0.021,9.99,108.9,98.9,-5.37,24.31,117.5,93.2,66.3,0.053,10.23,108.5,98.3,3.18
2009,"3",3,"Missouri",102,2,"Memphis",91,24.81,116.6,91.8,70.9,0.031,7.96,106.4,98.4,-3.76,28.67,112.8,84.2,65.9,-0.009,4.73,105.5,100.8,4.19
2009,"3",1,"Louisville",103,12,"Arizona",64,26.06,111.2,85.2,66.9,0.068,9.57,108.6,99,-0.19,15.96,117.7,101.8,64.9,0.018,11.33,109,97.7,2.34
2009,"3",2,"Michigan St.",67,3,"Kansas",62,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81,23.83,114.5,90.7,67.2,-0.013,8.83,107.9,99.1,1.55
2009,"3",1,"North Carolina",98,4,"Gonzaga",77,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,24.51,117.5,93,67.1,0.003,4.63,105.1,100.5,10.61
2009,"3",2,"Oklahoma",84,3,"Syracuse",71,24.59,118.3,93.7,66.6,0.018,9.49,108.3,98.9,0.46,22.21,117,94.8,69.7,0.024,11.46,108.4,97,0.77
2009,"4",3,"Villanova",78,1,"Pittsburgh",76,23.89,114.4,90.5,68.3,0.021,9.99,108.9,98.9,-5.37,28.96,121.2,92.3,65.2,-0.012,10.11,108.1,98,0.79
2009,"4",1,"Connecticut",82,3,"Missouri",75,29.25,116,86.8,67.1,0.024,10.37,109,98.6,-1.68,24.81,116.6,91.8,70.9,0.031,7.96,106.4,98.4,-3.76
2009,"4",1,"North Carolina",72,2,"Oklahoma",60,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,24.59,118.3,93.7,66.6,0.018,9.49,108.3,98.9,0.46
2009,"4",2,"Michigan St.",64,1,"Louisville",52,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81,26.06,111.2,85.2,66.9,0.068,9.57,108.6,99,-0.19
2009,"5",1,"North Carolina",83,3,"Villanova",69,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,23.89,114.4,90.5,68.3,0.021,9.99,108.9,98.9,-5.37
2009,"5",2,"Michigan St.",82,1,"Connecticut",73,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81,29.25,116,86.8,67.1,0.024,10.37,109,98.6,-1.68
2009,"6",1,"North Carolina",89,2,"Michigan St.",72,31.14,123.2,92.1,72.9,-0.011,9.91,108.2,98.3,1.06,24.37,114.3,89.9,66.5,0.091,12.33,109.4,97.1,5.81
2010,"PI",16,"Arkansas Pine Bluff",61,16,"Winthrop",44,-6.44,93.1,99.5,65.1,0.053,-7.62,96.4,104,17.98,-5.63,90.7,96.3,64,0.049,-7.35,98.6,106,6.9
2010,"1",14,"Ohio",97,3,"Georgetown",83,8.25,107.3,99,68.8,-0.068,0.76,103.1,102.3,-0.9,22.64,116.8,94.2,65.8,-0.035,11.55,109,97.4,3.35
2010,"1",13,"Murray St.",66,4,"Vanderbilt",65,15.06,109,94,65.6,-0.011,-5.78,100.2,106,-5.24,17.54,113.7,96.2,68.7,0.019,8.14,107.1,99,1.5
2010,"1",11,"Washington",80,6,"Marquette",78,18.19,111.7,93.6,71.7,0.029,6.97,106.7,99.7,1.13,19.65,115.1,95.5,62.3,-0.064,9.05,108,98.9,-6.52
2010,"1",11,"Old Dominion",51,6,"Notre Dame",50,17.51,107.8,90.3,62.6,0.009,3.17,105,101.9,6.16,17.71,119.4,101.7,62.4,-0.068,6.28,106.5,100.2,-9.08
2010,"1",10,"Saint Mary's",80,7,"Richmond",71,18.59,116.5,97.9,66.2,0.038,2.72,105.4,102.7,1.18,15.01,108.8,93.8,62.5,0.047,5.7,105.4,99.7,2.39
2010,"1",1,"Kentucky",100,16,"East Tennessee St.",71,26.54,114.9,88.3,68.3,0.06,7.06,106.5,99.5,-1.28,2.47,100.9,98.4,66.8,-0.004,-1.26,102.1,103.3,8.97
2010,"1",3,"New Mexico",62,14,"Montana",57,16.18,113.6,97.4,67.4,0.096,4.09,105,100.9,1.85,8.08,106.5,98.4,62,-0.042,-2.21,103.4,105.6,-0.86
2010,"1",1,"Kansas",90,16,"Lehigh",74,31.85,120.4,88.5,67.2,0.038,9.53,108.2,98.7,1.13,-0.97,105.6,106.6,68.9,0.018,-10.02,96.8,106.8,-8.95
2010,"1",6,"Tennessee",62,11,"San Diego St.",59,18.5,108.9,90.4,67.5,0.082,8.67,107.4,98.7,-0.48,16.58,111.4,94.9,63.1,0.006,5.4,105.3,99.9,2.24
2010,"1",2,"Villanova",73,15,"Robert Morris",70,21.24,117.2,96,71.2,0.025,10.03,108.7,98.7,-0.91,-0.97,99.9,100.8,66.1,0.074,-7.18,98.1,105.3,3.47
2010,"1",3,"Baylor",68,14,"Sam Houston St.",59,24.95,119.2,94.3,64.5,-0.021,10.59,108.3,97.7,-2.79,7.42,110.2,102.7,69.3,0.052,-3.33,101.3,104.6,4.67
2010,"1",2,"Kansas St.",82,15,"North Texas",62,25.52,116.1,90.6,69.4,-0.008,11.99,109.5,97.5,2.37,-0.47,103.4,103.8,67.4,0.113,-5.87,99.9,105.7,-2.96
2010,"1",5,"Butler",77,12,"UTEP",59,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,16.53,107.7,91.2,67.9,0.024,2.62,104.1,101.5,-4.26
2010,"1",7,"BYU",99,10,"Florida",92,23.27,117.3,94,71.1,0.012,3.88,104.9,101,-0.03,15.23,113,97.8,63.9,-0.061,7.75,106.6,98.8,-1.96
2010,"1",9,"Wake Forest",81,8,"Texas",80,14.12,107.1,93,68.7,0.067,10.51,107.4,96.9,-0.82,20.75,113.9,93.1,71.5,-0.014,9.01,107.2,98.2,-1.32
2010,"1",9,"Northern Iowa",69,8,"UNLV",66,18.87,109.6,90.8,58.9,0.034,4.08,105.7,101.6,-1.58,16.56,110.6,94,66.3,-0.013,4.08,104.8,100.7,0.67
2010,"1",12,"Cornell",78,5,"Temple",65,15.92,117.4,101.5,63.9,0.068,-0.66,101.2,101.9,4.12,20.12,107.8,87.7,60.4,0.076,6.07,106.4,100.3,5.68
2010,"1",10,"Missouri",86,7,"Clemson",78,19.99,111.5,91.5,68.8,-0.035,8.17,107.1,98.9,-6.1,19.28,110.9,91.6,67.6,-0.041,8.76,106.3,97.6,-2.85
2010,"1",10,"Georgia Tech",64,7,"Oklahoma St.",59,18.22,109.2,91,68.2,-0.034,10.94,107.4,96.4,-2.46,16.72,112.2,95.4,66.2,0.011,8.47,107.2,98.7,-4.33
2010,"1",2,"West Virginia",77,15,"Morgan St.",50,25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45,1.58,105.5,104,68.6,0.078,-7.71,98.2,105.9,0.13
2010,"1",4,"Wisconsin",53,13,"Wofford",49,23.56,115.2,91.6,59.2,-0.013,8.69,107.9,99.2,1.01,10.12,104.6,94.4,63.5,-0.023,-1.55,102.2,103.8,4.23
2010,"1",2,"Ohio St.",68,15,"UC Santa Barbara",51,24.99,117.5,92.5,64.6,0.007,7.88,106.3,98.4,-2.92,2.11,100,97.9,66.3,0.125,-1,102.8,103.8,3.46
2010,"1",4,"Maryland",89,13,"Houston",77,22.37,118.3,95.9,68.7,-0.023,8.87,106.7,97.8,-4.35,8.79,112,103.2,71.1,-0.083,3.76,105,101.2,0.68
2010,"1",5,"Michigan St.",70,12,"New Mexico St.",67,20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94,6.03,111.6,105.5,70.3,0.122,4.03,105.8,101.7,2.09
2010,"1",1,"Duke",73,16,"Arkansas Pine Bluff",44,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,-6.44,93.1,99.5,65.1,0.053,-7.62,96.4,104,17.98
2010,"1",4,"Purdue",72,13,"Siena",64,22.05,109.8,87.7,66.2,0.07,8.81,107.8,99,-1.26,13.86,109.4,95.5,69.2,0.027,-0.51,100.9,101.4,3.22
2010,"1",5,"Texas A&M",69,12,"Utah St.",53,21.33,112.6,91.2,64.3,-0.005,11.51,109.4,97.9,0.15,19.9,116,96.1,59.8,-0.026,1.81,105,103.2,0.16
2010,"1",8,"California",77,9,"Louisville",62,22.15,119.6,97.4,67.1,-0.043,9.03,106.5,97.5,8.46,16.91,114.5,97.6,66.3,-0.038,8.87,107.8,99,-1.62
