Year,Round,Fseed,Favored,Fscore,Useed,Underdog,Uscore,Winner,PAKE.d,PASE.d,G.d,W.d,L.d,W.L..d,SRS.d,SOS.d,CW.d,CL.d,HW.d,HL.d,CW2.d,CL3.d,TmP.d,OppP.d,MP.d,FG.d,FGA.d,FG..d,X3P.d,X3PA.d,X3P..d,FT.d,FTA.d,FT..d,ORB.d,TRB.d,AST.d,STL.d,BLK.d,TOV.d,PF.d,AdjEM.d,AdjO.d,AdjD.d,AdjT.d,Luck.d,SoS.AdjEM.d,OppO.d,OppD.d,NCSOS.AdjEM.d
2016,2,4,Duke,71,12,Yale,64,Duke,-1.8,-5.4,6,2,4,-0.073,10.15,11.62,-2,6,3,3,-4,-2,672,695,245,188,443,-0.01,138,328,0.022,158,167,0.053,19,88,26,56,17,-44,73,7.54,11.5,4,1.7,-0.052,12.08,6.5,-5.7,4.52
2016,2,4,Kentucky,67,5,Indiana,73,Indiana,8.7,9.1,1,0,1,-0.021,0.64,1.94,-2,2,0,0,-2,3,-30,4,50,7,115,-0.024,-101,-165,-0.049,57,125,-0.043,37,107,-48,-33,70,-85,88,2.09,0.1,-2.1,-0.8,-0.046,1.97,-0.2,-2.1,6.31
2016,2,2,Xavier,63,7,Wisconsin,66,Wisconsin,0.1,-4.3,-1,6,-7,0.195,5.18,-0.97,2,-2,2,-4,2,-2,364,159,-50,112,137,0.026,26,46,0.014,114,129,0.027,38,159,148,41,-13,43,90,5.97,7,1,8.6,0.069,-1.41,-2.1,-0.7,0.49
2016,2,6,Notre Dame,76,14,Stephen F. Austin,75,Notre Dame,-0.5,-1.9,2,-4,6,-0.157,4.87,15.04,-7,7,0,2,-4,1,-24,388,85,0,10,-0.002,-7,-41,0.011,-17,-30,0.007,-24,77,-155,-113,21,-52,-156,0.98,8.4,7.4,-2.7,0.047,16.63,8.6,-8.1,-6.43
2016,2,10,Syracuse,75,15,Middle Tennessee,50,Syracuse,6.6,4.6,2,-2,4,-0.092,11.96,10.45,-4,4,2,1,-5,1,50,-1,90,-25,55,-0.024,36,160,-0.03,64,18,0.072,76,36,38,85,39,21,-102,13.81,8.1,-5.8,-2.6,-0.115,10.79,5.4,-5.4,-2.93
2016,2,2,Villanova,87,7,Iowa,68,Villanova,4.4,2.9,7,13,-6,0.208,7.07,1,4,-4,2,-1,4,-3,557,256,275,180,220,0.036,78,240,-0.012,119,97,0.065,-41,128,114,59,-20,101,143,11.77,6.7,-5.1,-2.8,0.094,1.62,0.3,-1.4,1.7
2016,2,5,Maryland,73,13,Hawaii,60,Maryland,3.2,3.2,2,-1,3,-0.074,7.68,9.35,-1,3,0,-2,-3,4,105,133,80,50,-5,0.027,30,2,0.039,-25,-128,0.084,-41,18,-37,-47,70,15,-90,8.09,8,-0.2,-3.2,0.003,10.92,6.7,-4.3,7.06
2016,2,1,Oregon,69,8,Saint Joseph's,64,Oregon,8.2,7.5,2,3,-1,0.038,5.95,3.71,1,-1,6,-4,-5,3,210,92,80,65,77,0.014,9,-9,0.016,71,100,-0.001,83,4,-17,91,102,76,92,7.31,4.8,-2.5,-2.1,0.011,4.4,2,-2.3,-0.93
2016,2,2,Oklahoma,85,10,VCU,81,Oklahoma,-1.1,-3,1,4,-3,0.09,5.93,6.79,-2,2,-1,-1,0,1,167,189,45,8,-13,0.007,120,161,0.07,31,13,0.03,-28,71,22,-62,53,79,-76,6.71,5.8,-0.9,0.2,0.152,9.23,4.2,-5,1.75
2016,2,3,Texas A&M,92,11,Northern Iowa,88,Texas A&M,1.4,1.8,1,5,-4,0.118,9.67,4.01,2,-2,6,-2,-1,-3,353,155,45,142,344,-0.006,-17,28,-0.033,86,208,-0.085,265,370,183,56,39,77,108,10.13,4.2,-6,4.2,-0.007,3.68,3.5,-0.2,-4.42
2016,3,1,Kansas,79,5,Maryland,63,Kansas,2,-3,2,6,-4,0.118,7.16,2.91,3,-3,0,-1,3,-3,364,170,95,149,266,0.009,37,-11,0.057,29,98,-0.055,83,155,116,43,-36,20,114,9.42,3.8,-5.5,1.6,0.028,4.01,2.2,-1.8,5.48
2016,3,2,Villanova,92,3,Miami FL,69,Villanova,3.3,3.2,5,8,-3,0.104,5.56,-0.98,3,-3,0,0,4,-3,485,184,200,179,352,0.004,106,316,-0.013,21,-6,0.033,21,178,199,67,9,57,100,9.57,3.4,-6.1,0.1,-0.054,-0.93,-1.1,-0.2,0.35
2016,3,1,Oregon,82,4,Duke,68,Oregon,8.3,10.8,2,6,-4,0.122,-1.18,-1.95,3,-3,3,-3,0,1,70,5,75,58,94,0.007,-68,-93,-0.042,22,40,-0.008,16,86,39,49,67,77,72,0.81,-2.8,-3.6,0.4,0.067,-2.17,-3,-0.7,-2.48
2016,3,2,Oklahoma,77,3,Texas A&M,63,Oklahoma,-1.7,-4.3,0,1,-1,0.027,1.31,2.69,-1,1,-3,0,2,0,120,171,-5,27,17,0.009,101,82,0.081,-35,-107,0.05,-53,-43,-75,-13,55,50,-38,2.52,4.1,1.6,2.7,0.076,4.57,1.9,-2.6,-0.45
2016,3,1,North Carolina,101,5,Indiana,86,North Carolina,11.7,9,5,6,-1,0.054,3.85,3.79,-1,1,-2,1,0,1,420,354,195,214,526,-0.02,-121,-146,-0.088,113,138,0.014,154,336,148,30,40,-43,71,6.77,2.7,-4.1,2.3,-0.055,5.05,2.9,-2.2,6.25
2016,3,6,Notre Dame,61,7,Wisconsin,56,Notre Dame,-4.3,-9.1,1,2,-1,0.038,0.7,0.17,-1,1,1,-3,-1,0,331,308,35,156,125,0.05,33,44,0.025,-14,-57,0.039,-17,37,80,-8,29,-27,-44,0.05,10.5,10.4,1.3,0.076,1.18,1,-0.2,-2.88
2016,3,1,Virginia,84,4,Iowa St.,71,Virginia,-3.2,-3.1,2,6,-4,0.127,5.11,0.96,3,-3,1,-2,1,-1,-236,-403,70,-123,-195,-0.012,-69,-201,0.015,79,67,0.05,19,-55,-26,-19,-23,-53,54,8.69,-0.6,-9.3,-9.9,0.022,0.62,1.9,1.4,2.44
2016,3,11,Gonzaga,60,10,Syracuse,63,Syracuse,-5.5,-4.5,-1,5,-6,0.156,2.3,-5.52,6,-6,-2,0,6,-5,251,-49,-50,127,1,0.061,-34,-138,0.021,31,-28,0.07,-63,107,8,-116,-51,-22,25,2.25,3.6,1.4,2.3,-0.011,-6.7,-3.6,3.1,6.94
2016,4,2,Villanova,64,1,Kansas,59,Villanova,-1.8,1.3,2,2,0,0.007,0.21,-1.51,1,-1,-1,1,3,-1,29,-27,65,-6,40,-0.012,43,231,-0.056,-2,-77,0.069,-51,-58,33,29,-22,-38,-38,2.34,2.8,0.4,-3,-0.021,-1.87,-0.9,0.9,-0.64
2016,4,2,Oklahoma,80,1,Oregon,68,Oklahoma,-7.4,-8.4,-1,-2,1,-0.032,1.71,2.5,-2,2,-4,1,2,0,-42,15,-30,-23,-5,-0.009,122,148,0.079,-118,-172,0.007,-35,36,20,-28,-33,53,-45,1.1,-1.2,-2.3,1.7,0.041,3.99,2.5,-1.5,1.66
2016,4,1,Virginia,62,10,Syracuse,68,Syracuse,-13.6,-12.2,0,6,-6,0.162,7.42,1.37,4,-4,2,-4,2,-1,37,-187,-10,80,-116,0.066,-91,-319,0.042,-32,-106,0.064,-122,-130,58,-101,-43,-95,-2,11.07,7.9,-3.1,-3.7,-0.013,2.46,1.2,-1.2,5.8
2016,4,1,North Carolina,88,6,Notre Dame,74,North Carolina,12.1,10.5,4,9,-5,0.158,9.34,1.12,3,-3,1,-1,1,0,607,260,155,263,518,0.006,-38,-15,-0.047,119,155,0.005,187,359,228,72,34,72,174,13.22,3.8,-9.4,5.9,-0.109,0.7,0.4,-0.3,4.77
2016,5,1,North Carolina,83,10,Syracuse,66,North Carolina,4,3.1,3,10,-7,0.203,8.82,0.94,5,-5,2,-3,3,-2,722,392,105,351,480,0.057,-91,-191,-0.033,111,90,0.059,123,305,215,-31,15,-9,120,11.25,11.7,0.5,5.5,-0.028,1.24,0.8,-0.5,3.95
2016,5,2,Villanova,95,2,Oklahoma,51,Villanova,3.8,3.8,3,6,-3,0.091,4.32,-1.43,4,-4,1,0,3,-3,170,-86,110,68,22,0.025,-35,53,-0.06,69,32,0.06,-56,-33,100,35,-52,-44,51,8.23,4.9,-3.3,-3.8,-0.059,-2.31,-1,1.2,0.28
2016,6,2,Villanova,77,1,North Carolina,74,Villanova,-8.8,-8,0,2,-2,0.05,0.64,-0.98,2,-2,0,0,4,-3,-193,-258,5,-149,-313,0.001,123,274,0.035,-18,-60,0.035,-217,-239,-71,13,-41,9,-37,2.19,-1.6,-3.8,-4.5,0.078,-0.71,-1.2,-0.5,-0.15
2017,PI,11,Kansas St.,95,11,Wake Forest,88,Kansas St.,3.5,3.5,2,2,0,0.024,0.61,0.68,-1,1,0,2,0,-2,-210,-216,85,-54,-72,-0.011,-21,-14,-0.023,-81,-20,-0.085,-19,-67,9,88,9,64,-38,1.19,-7.9,-9.1,-4.5,0.014,1.02,-0.5,-1.6,-9.82
2017,PI,16,New Orleans,66,16,Mount St. Mary's,67,Mount St. Mary's,,,-4,0,-4,0.069,0.19,-1.83,-1,1,0,-1,-1,-3,-115,-259,-145,-47,-222,0.029,-122,-292,-0.041,101,109,0.037,110,58,97,30,-45,62,-78,3.34,1.8,-1.6,-0.6,-0.028,-0.8,0.3,1.1,-3.2
2017,PI,16,North Carolina Central,63,16,UC Davis,67,UC Davis,-0.3,-0.2,-2,2,-4,0.096,2.03,-7.44,2,-2,0,2,5,-3,17,-347,-95,37,-3,0.019,34,126,-0.013,-91,-144,0.009,33,33,19,7,-6,-107,-101,4.77,4.4,-0.3,-2.2,-0.186,-7.13,-3.1,4,0.28
2017,PI,11,USC,75,11,Providence,71,USC,4.4,3.9,3,6,-3,0.116,0.24,-1.44,0,0,-1,0,2,-2,497,426,120,171,344,0.008,44,137,-0.009,111,104,0.05,93,185,79,34,92,-14,2,1.02,5.7,4.7,2.5,0.065,-2.41,-0.3,2.1,1.11
2017,1,5,Minnesota,72,12,Middle Tennessee,81,Middle Tennessee,-3.2,-3.7,-2,-7,5,-0.155,4.76,9.3,-6,6,4,1,-6,3,-141,62,-55,-127,-40,-0.053,-19,-12,-0.024,132,175,0.012,23,68,-45,-48,127,19,-78,1.05,-2.5,-3.5,4.9,0.011,9.02,4.5,-4.5,-5.67
2017,1,11,Xavier,76,6,Maryland,65,Xavier,1.3,0.6,5,0,5,-0.095,2.01,3.22,-3,3,-1,-1,-4,6,398,465,200,154,308,0.008,-5,19,-0.015,95,149,-0.01,100,244,87,48,-54,52,95,2.36,2.6,0.3,0,-0.017,3.99,2.9,-1.1,6.42
2017,1,5,Notre Dame,60,12,Princeton,58,Notre Dame,0.5,-0.4,6,3,3,-0.045,11.24,11.62,-2,6,6,1,-5,0,634,651,240,208,423,0.008,36,80,0.006,182,195,0.062,87,209,140,55,41,43,51,7.13,9.1,2,3.8,0.017,11.32,6.2,-5.2,-6.02
2017,1,5,Virginia,76,12,UNC Wilmington,71,Virginia,-4.3,-4.9,-1,-6,5,-0.153,12.57,11.48,-4,4,-1,3,-4,2,-721,-708,-25,-232,-408,-0.02,-104,-315,0.019,-153,-234,0.018,-125,-142,-91,-44,23,-39,-143,11.83,-5.8,-17.5,-11.1,-0.069,11.28,6.4,-4.9,0.12
2017,1,4,Butler,76,13,Winthrop,64,Butler,10,11.5,1,-1,2,-0.053,16.36,16.35,-3,3,0,0,-5,1,-20,19,20,15,-59,0.022,-52,-125,-0.007,2,-21,0.024,-29,-133,30,-10,-73,-84,35,16.23,11.6,-4.6,-5.2,-0.027,17.94,10.1,-7.8,3.19
2017,1,1,Gonzaga,66,16,San Diego St.,46,Gonzaga,4.5,4.2,6,18,-12,0.373,18.38,2.66,8,-8,5,-3,7,-9,962,334,235,367,402,0.088,53,13,0.065,175,227,0.019,28,388,235,38,19,61,88,23.06,14.4,-8.8,5.2,0.121,2.04,1.7,-0.3,2.89
2017,1,4,West Virginia,86,13,Bucknell,80,West Virginia,2.9,4.2,2,2,0,0.014,18.56,12.15,-3,3,2,0,-3,-2,345,91,105,117,372,-0.026,-11,5,-0.017,124,177,0.004,232,184,97,119,42,-11,101,17.79,6.8,-10.9,-0.1,-0.049,14.46,8.7,-5.8,-8.86
2017,1,4,Florida,80,13,East Tennessee St.,65,Florida,9.5,11.9,1,0,1,-0.021,15.09,13.12,0,0,-4,-1,0,-1,22,-44,40,-7,151,-0.038,13,83,-0.024,23,1,0.027,59,62,-66,-21,5,-88,-37,16.4,8.9,-7.4,-1.1,-0.046,13.63,4.9,-8.8,7.81
2017,1,9,Vanderbilt,66,8,Northwestern,68,Northwestern,-1.9,-3.4,-1,-5,4,-0.124,-0.33,2.29,0,0,-3,1,0,1,-69,28,-35,-98,-198,-0.006,90,174,0.033,37,23,0.03,-100,-96,-90,-43,-42,47,-110,0.72,1.1,0.4,0.2,-0.067,3.11,1.1,-2,9.53
2017,1,1,Villanova,76,16,Mount St. Mary's,56,Villanova,3,1.1,0,12,-12,0.333,28.09,12.79,1,-1,3,-3,1,-9,333,-218,-5,88,-29,0.051,50,113,0.011,107,41,0.117,40,126,102,37,-33,-70,-125,33.74,22.9,-10.9,-2.7,-0.064,13.82,7.8,-6,-7.97
2017,1,7,Saint Mary's,85,10,VCU,77,Saint Mary's,-2.9,-2.2,-1,3,-4,0.11,5.18,-1.58,2,-2,0,1,3,-3,-167,-389,-60,-53,-253,0.035,94,142,0.063,-155,-248,0.04,-62,-70,38,-120,-28,-70,-216,9.6,8.6,-1,-8.6,0.004,-3.24,-1.5,1.7,-5.04
2017,1,4,Purdue,80,13,Vermont,70,Purdue,1.7,2.8,0,-2,2,-0.058,13.46,12.06,-2,4,-1,1,-5,1,219,219,15,37,135,-0.015,86,161,0.034,59,29,0.057,18,130,164,-18,-64,63,-3,11.45,5.9,-5.5,4.6,-0.037,13.42,6.6,-6.8,-4.03
2017,1,3,Florida St.,86,14,Florida Gulf Coast,80,Florida St.,-0.5,-1,1,0,1,-0.022,16.61,12.29,0,4,2,-3,-7,3,172,167,30,29,129,-0.016,12,35,0,102,160,-0.013,30,55,-16,52,64,-6,49,14.99,6.1,-8.9,5.4,0.002,13.62,6.9,-6.7,-6.09
2017,1,8,Wisconsin,84,9,Virginia Tech,74,Wisconsin,4.7,8.6,4,5,-1,0.063,6.63,1.02,2,-2,0,0,1,-1,68,-157,170,84,322,-0.034,-7,68,-0.044,-93,-38,-0.093,220,309,7,119,39,13,59,9.19,-2.2,-11.4,-5,-0.056,1.77,0.6,-1.1,6.69
2017,1,5,Iowa St.,84,12,Nevada,73,Iowa St.,-3.6,-3.5,0,-4,4,-0.114,10.02,9.91,-2,2,-1,2,-3,2,37,33,20,98,104,0.024,24,23,0.018,-183,-255,-0.005,-68,-132,-6,83,-28,-31,-24,10.14,5.1,-5,-1.3,-0.074,12.76,8.1,-4.6,0.38
2017,1,2,Arizona,100,15,North Dakota,82,Arizona,2.8,1.3,5,10,-5,0.177,20.08,13.08,2,-2,4,-1,2,-5,255,83,180,51,129,-0.006,16,40,0,137,132,0.052,83,212,14,-50,26,-6,-47,23.27,14.8,-8.4,-5.5,-0.002,12.79,5.7,-7.1,-1.55
2017,1,6,SMU,65,11,USC,66,USC,-3.3,-2.5,-1,4,-5,0.135,7.23,-1.95,7,-7,4,-3,2,-2,-217,-533,-45,-61,-205,0.017,3,-77,0.044,-98,-91,-0.044,29,49,16,-52,-73,-21,-65,11.28,5.6,-5.7,-5.2,-0.076,-2.24,-3.5,-1.2,2.45
2017,1,6,Creighton,72,11,Rhode Island,84,Rhode Island,-5.7,-5.8,0,0,0,0,4.39,4.33,-3,3,0,1,0,-1,287,261,-5,162,118,0.05,87,113,0.065,-124,-199,0.014,-120,-78,131,-14,-104,46,-143,2.57,3.8,1.3,4.8,0.037,4.7,3.5,-1.2,-2.86
2017,1,10,Wichita St.,64,7,Dayton,58,Wichita St.,-0.8,2.8,4,7,-3,0.111,8.26,-1.31,2,-2,1,0,2,-2,488,120,155,172,351,0.004,52,98,0.018,92,80,0.043,156,375,86,-14,12,30,75,10.57,6.8,-3.7,-0.4,0,-2.14,-0.9,1.2,-2.85
2017,1,7,Michigan,92,10,Oklahoma St.,91,Michigan,8.1,9.2,5,6,-1,0.078,-0.39,-2.05,1,-1,4,-2,-4,3,23,-66,215,45,26,0.016,67,205,-0.017,-134,-162,-0.01,-174,-104,41,-32,9,-84,-159,0.57,-3.7,-4.3,-7.3,0.046,-3.66,-1.7,1.9,-3.6
2017,1,3,Baylor,91,14,New Mexico St.,73,Baylor,3,2.9,1,-1,2,-0.053,15.09,15.69,1,3,-2,1,-2,0,-128,-82,35,8,-1,0.004,-22,-106,0.022,-122,-182,0.011,15,-10,39,14,38,4,-10,16.34,6.6,-9.7,-4.2,-0.04,17.6,10.7,-7,6.49
2017,1,8,Arkansas,77,9,Seton Hall,71,Arkansas,-2.9,-2.1,3,5,-2,0.086,1.94,-0.65,2,-2,3,1,2,-1,438,336,105,125,216,0.014,31,40,0.027,157,92,0.118,-38,-13,92,50,88,-21,126,2.62,6.7,4,2.2,0.028,-1.28,-1.6,-0.4,0.56
2017,1,3,Oregon,93,14,Iona,77,Oregon,7.8,6.8,4,11,-7,0.217,19.72,10.85,4,-6,9,-4,0,-4,263,-124,150,112,115,0.027,-8,18,-0.017,47,119,-0.056,74,181,73,14,140,33,-55,20.82,7.4,-13.4,-3.6,0.021,9.99,5.5,-4.5,0.56
2017,1,2,Louisville,78,15,Jacksonville St.,63,Louisville,1.2,3.8,-1,5,-6,0.164,25.32,14.39,3,-1,11,-4,-5,-4,194,-135,-40,95,216,-0.002,-20,-15,-0.022,24,61,-0.028,102,99,-32,70,52,-103,24,24.88,11.4,-13.5,4.3,-0.051,12.82,7.4,-5.4,3.59
2017,1,1,North Carolina,103,16,Texas Southern,64,North Carolina,11.8,9.2,5,10,-5,0.168,31.25,19.57,-2,2,6,0,-5,-6,784,280,195,360,618,0.036,78,105,0.059,-14,23,-0.034,229,520,313,33,28,66,104,32.26,17.2,-15,2.7,-0.088,20.98,11.8,-9.2,-8.81
2017,1,1,Kansas,100,16,UC Davis,62,Kansas,4.7,-0.2,0,8,-8,0.222,28.74,16.91,5,-3,3,1,4,-8,470,82,0,198,185,0.053,97,152,0.056,-23,-39,0.004,64,113,123,48,44,-57,-49,31.86,24.1,-7.7,1.3,-0.064,17.74,10.4,-7.3,3.33
2017,1,2,Duke,87,15,Troy,65,Duke,-1.7,-5,0,6,-6,0.162,22.03,14.27,1,-1,5,-3,-2,-4,102,-70,-5,37,-9,0.019,0,-45,0.019,28,-5,0.037,-19,-21,0,5,43,-41,21,22.13,11.3,-10.8,0.2,0.037,14.29,8.6,-5.7,6.81
2017,1,6,Cincinnati,75,11,Kansas St.,61,Cincinnati,-7.4,-6.8,1,9,-8,0.233,3.63,-4.99,8,-8,7,-5,3,-3,151,-164,45,100,233,-0.003,17,81,-0.016,-66,-87,-0.008,107,196,36,-10,43,-92,-64,4.74,1.9,-2.8,-2.7,0.055,-7.39,-3.5,4,4.84
2017,1,7,South Carolina,93,10,Marquette,73,South Carolina,2.8,3.4,5,7,-2,0.109,2.26,1.56,2,-2,1,0,2,-1,76,-4,220,5,309,-0.066,-88,-50,-0.091,154,289,-0.082,184,288,-57,57,27,84,131,4.22,-11.9,-16.1,-1.5,0.053,1.6,1.1,-0.6,4.09
2017,1,3,UCLA,97,14,Kent St.,80,UCLA,7,6,0,9,-9,0.25,19.79,8.02,5,-5,6,-5,1,-3,461,91,-25,224,18,0.094,97,69,0.086,-84,-133,0.019,-196,-68,322,-18,57,-61,-102,21.95,19.1,-2.9,4.3,-0.003,7.09,3.6,-3.5,1.25
2017,1,2,Kentucky,79,15,Northern Kentucky,70,Kentucky,8.8,9.4,3,8,-5,0.156,24.05,13.33,4,-4,3,0,-1,-4,566,209,125,206,359,0.017,-33,-102,0.004,187,240,0.024,79,193,99,29,102,-25,94,25.81,12.3,-13.5,4,-0.067,14.33,7.6,-6.8,6.29
2017,1,9,Michigan St.,78,8,Miami FL,58,Michigan St.,11.6,16.1,2,-1,3,-0.065,-0.81,0.93,0,0,0,0,-2,1,237,288,80,92,127,0.018,64,145,0.017,-11,29,-0.049,-35,99,202,-62,37,73,186,0.48,1.5,1,3.9,-0.042,1.6,-0.1,-1.7,8.49
2017,2,3,Florida St.,66,11,Xavier,91,Xavier,-3,-2.6,-3,2,-5,0.111,4.07,-2.64,3,-3,6,-4,-1,-2,37,-188,-125,55,-2,0.026,-34,-105,0.003,-39,-57,0,-42,-93,-48,31,80,-63,-24,3.36,-0.2,-3.5,4.1,-0.005,-2.91,-0.6,2.3,-9.27
2017,2,1,Villanova,62,8,Wisconsin,65,Wisconsin,-1,-6.6,-1,5,-6,0.159,4.4,-0.12,3,-3,-1,-1,4,-3,101,-52,-60,-6,-187,0.04,28,55,0.01,85,-22,0.146,-144,-169,1,9,-21,-9,-87,6.89,7.3,0.4,0.7,0.013,-0.67,-0.8,-0.1,4.84
2017,2,4,West Virginia,83,5,Notre Dame,71,West Virginia,3.4,5.7,1,2,-1,0.035,6.64,-0.11,0,0,0,0,1,0,231,-27,60,79,194,-0.004,-59,-110,-0.022,132,296,-0.115,200,175,41,116,42,114,223,7.43,-1.6,-9,2.9,-0.067,0.6,0,-0.6,-4.12
2017,2,1,Gonzaga,79,8,Northwestern,73,Gonzaga,1.8,1.2,3,13,-10,0.282,11.24,-4.3,7,-7,1,-3,5,-5,664,41,120,236,186,0.068,30,2,0.039,162,253,-0.03,-8,283,55,75,8,65,-31,16.24,7.1,-9.2,4.5,0.001,-5.33,-2.8,2.6,4.24
2017,2,4,Butler,74,12,Middle Tennessee,65,Butler,8.1,9.6,-2,-6,4,-0.126,7.9,10.71,-5,5,0,1,-4,2,-102,42,-75,-108,-179,-0.011,33,92,-0.001,81,73,0.042,-68,-182,-99,-36,-4,-28,-15,5.81,5.5,-0.2,1.3,-0.009,11.74,6.4,-5.3,1.26
2017,2,7,Saint Mary's,60,2,Arizona,69,Arizona,-5.4,-3.1,-3,-3,0,-0.012,-1.5,-5.44,0,0,0,1,1,0,-384,-486,-120,-85,-251,0.019,49,119,0.004,-263,-331,-0.02,-56,-153,62,-58,-9,-48,-113,0.36,0.3,-0.1,-5.8,-0.016,-6.72,-4.4,2.4,-5.82
2017,2,4,Florida,65,5,Virginia,39,Florida,14.5,17.5,2,4,-2,0.074,1.77,0.08,3,-3,-3,-3,1,-1,558,478,75,114,295,-0.01,46,174,-0.027,284,377,0.02,119,212,-23,82,29,107,105,3.21,4.7,1.5,9.8,-0.011,0.78,-1.2,-2,5.9
2017,2,5,Iowa St.,76,4,Purdue,80,Purdue,-4,-6.1,0,-3,3,-0.085,0.38,3.15,-2,2,-3,1,-1,2,39,136,10,51,142,-0.007,29,78,-0.003,-92,-76,-0.057,-26,-103,-87,91,37,-100,5,0.33,2.7,2.4,-0.7,-0.035,5.05,3,-2,1.64
2017,2,2,Louisville,69,7,Michigan,73,Michigan,-4.4,-2.8,-4,-1,-3,0.051,3.67,0.98,2,-2,1,-2,2,-3,-223,-280,-165,-50,9,-0.026,-123,-267,-0.03,0,84,-0.093,177,232,-66,7,78,26,81,2.46,-5.1,-7.5,4.8,0.002,0.38,1.3,1,4.73
2017,2,2,Duke,81,7,South Carolina,88,South Carolina,-4.1,-7.6,0,2,-2,0.054,4.04,0.75,-1,1,0,-2,-2,1,284,183,-25,95,-53,0.054,63,89,0.04,31,-32,0.063,-74,-5,16,-62,30,-59,-76,3.37,12.1,8.7,-0.3,0.019,0.8,0.8,0.1,-1.9
2017,2,2,Kentucky,65,10,Wichita St.,62,Kentucky,8.7,7.8,2,1,1,-0.019,2.64,7.53,-1,1,-1,1,-2,2,309,470,85,142,282,0.004,-43,-12,-0.05,68,132,-0.029,37,40,-1,-6,60,37,40,1.58,0.4,-1.2,4,0.027,9.48,5.5,-4,4.06
2017,2,1,Kansas,90,9,Michigan St.,70,Kansas,-6.5,-14.2,1,11,-10,0.29,9.86,1.73,6,-6,0,-1,8,-6,480,184,50,166,266,0.018,45,55,0.031,103,143,0.009,100,118,-7,99,0,-34,-60,11.94,10.5,-1.4,3.3,0.078,1.44,0.6,-0.8,-1.62
2017,2,1,North Carolina,72,8,Arkansas,65,North Carolina,15.3,12.1,4,7,-3,0.103,10.8,3.16,2,-2,1,-3,0,0,522,165,165,229,468,0.005,50,160,-0.01,14,91,-0.06,229,450,225,5,-31,45,-28,11.97,4.6,-7.3,1.6,-0.049,4.12,3.4,-0.7,5.42
2017,2,3,Oregon,75,11,Rhode Island,72,Oregon,5.8,5.2,4,8,-4,0.132,7.92,3.76,3,-3,4,-3,0,-2,499,277,160,175,251,0.027,117,227,0.048,32,-4,0.044,3,130,147,26,42,65,-111,8.76,6.7,-2,0.6,0.067,3.78,2.4,-1.3,-1.11
2017,2,3,Baylor,82,11,USC,78,Baylor,-0.4,-0.2,-1,1,-2,0.049,8.27,5.47,2,-2,1,-1,0,-1,-266,-405,-45,-54,-183,0.015,-53,-141,-0.003,-105,-126,-0.018,64,43,-6,-72,-24,71,46,10.78,2.9,-7.8,-5,-0.056,7.59,2.9,-4.7,5.04
2017,2,3,UCLA,79,6,Cincinnati,67,UCLA,15.7,15.4,0,1,-1,0.028,2.24,0.9,-1,1,-2,1,0,-1,559,511,-10,241,204,0.064,90,108,0.06,-13,-66,0.052,-94,58,214,-49,18,43,17,1.45,9.1,7.6,9.1,-0.005,1,0.9,-0.2,-4.19
2017,3,2,Arizona,71,11,Xavier,73,Xavier,-1.3,-2.2,-1,8,-9,0.233,3.45,-3.88,7,-7,3,-3,5,-7,-3,-271,-45,-4,-100,0.02,-23,-151,0.046,28,-51,0.076,-71,-59,-58,-27,19,-65,-83,6.61,2.7,-3.9,-1.2,0.002,-4.6,-2.5,2,-3.63
2017,3,3,Oregon,69,7,Michigan,68,Oregon,1,-0.8,1,7,-6,0.162,2,-1.79,6,-6,2,-3,4,-5,225,42,30,89,194,-0.002,-27,-57,-0.005,74,163,-0.067,132,320,87,33,140,106,43,1.97,-4.1,-6,3.9,0.059,-2.71,-1.1,1.7,1.04
2017,3,1,Gonzaga,61,4,West Virginia,58,Gonzaga,-0.8,-2.8,2,9,-7,0.192,0.81,-5.54,5,-5,-1,-1,4,-4,208,-69,55,90,-53,0.05,11,-10,0.02,17,-17,0.032,-156,200,-12,-106,7,-7,-96,4.88,1.9,-3.1,0.2,0.063,-7.85,-3.9,4.1,8.98
2017,3,1,Kansas,98,4,Purdue,66,Kansas,3.4,-3.2,1,4,-3,0.09,3.4,3.44,2,-2,-1,-1,4,-3,205,195,40,91,149,0.009,3,5,0.001,20,109,-0.079,84,71,-56,69,75,1,87,4.33,4.9,0.6,1.1,0.051,3.43,1.6,-1.8,4.77
2017,3,3,Baylor,50,7,South Carolina,70,South Carolina,-2,-2.4,-2,1,-3,0.068,2.23,1.71,0,0,0,-1,0,-1,-157,-186,-105,-3,-241,0.05,-18,-92,0.021,-133,-213,0.024,-13,-17,76,-108,24,-11,-134,3.43,8.2,4.8,-4.9,0.028,2.45,1.5,-0.9,-0.26
2017,3,1,North Carolina,92,4,Butler,80,North Carolina,2.5,-1.9,6,8,-2,0.09,7.14,1.53,2,-2,3,-3,-1,1,782,483,235,320,735,-0.011,22,84,-0.011,120,212,-0.04,343,657,269,77,43,127,71,7.46,3,-4.5,5.4,0.035,1.68,1.2,-0.5,-1.25
2017,3,2,Kentucky,86,3,UCLA,75,Kentucky,0.4,1.3,2,1,1,-0.019,3.21,4.1,1,-1,-1,1,-1,1,-8,-3,85,-76,76,-0.049,-87,-115,-0.053,231,358,-0.034,127,126,-186,17,9,39,133,4.09,-4.9,-9,-0.6,-0.015,5.81,2.5,-3.3,8.4
